ISC file: c7552.isc

Gate	Type	Fanout
3751	BUF	 5318 4648
3754	BUF	 5321 4649
3757	BUF	 5320 4650
3760	BUF	 5323 4651
3763	BUF	 5322 4652
3766	BUF	 4694 4693
3769	BUF	 5365 4695
3772	BUF	 5364 4696
3775	BUF	 5367 4697
3778	BUF	 5366 4698
3781	NOT	 4411
3782	NOT	 4412
3783	OR	 6639 4699
3786	OR	 6644 4700
3789	OR	 6658 4743
3792	BUF	 6661 4744
3795	BUF	 5572 5045
3798	BUF	 5571 5046
3801	BUF	 5574 5047
3804	BUF	 5573 5048
3807	BUF	 4746 4745
3810	BUF	 5427 4747
3813	BUF	 5426 4748
3816	BUF	 6668 4749
3819	BUF	 4751 4750
3822	BUF	 5431 4752
3825	BUF	 5430 4753
3828	BUF	 5433 4754
3831	BUF	 5432 4755
3834	BUF	 5585 5064
3837	BUF	 5584 5065
3840	BUF	 5587 5066
3843	BUF	 5586 5067
3846	BUF	 6685 4761
3849	BUF	 6686 4763
3852	BUF	 6687 4765
3855	BUF	 6690 4768
3858	BUF	 4776 4775
3861	BUF	 5453 4777
3864	BUF	 5452 4778
3867	BUF	 5455 4779
3870	BUF	 5454 4780
3873	BUF	 5603 5110
3876	BUF	 5602 5111
3879	BUF	 5605 5112
3882	BUF	 5604 5113
3885	OR	 5457 4781
3888	OR	 5456 4782
3891	OR	 6706 4783
3953	NAND	 5177
3954	NOT	 4487
3955	NAND	 5178
3956	NOT	 4488
3958	NOT	 4490
3964	NOT	 4496
4193	OR	 10451 9339 5324
4303	OR	 9064 5469
4308	NOT	 10212
4313	NOT	 10213
4326	NAND	 4803
4327	NAND	 4803
4333	NAND	 4806
4334	NAND	 4806
4411	NAND	 4997
4412	NAND	 4997
4463	NAND	 5632
4464	NOT	 5167
4465	NAND	 5640
4466	NOT	 5168
4467	NAND	 5654
4468	NOT	 5169
4469	NAND	 5670
4470	NOT	 5170
4471	NAND	 5683
4472	NOT	 5171
4473	NOT	 5166
4474	NOT	 5166
4475	NAND	 5690
4476	NOT	 5172
4477	NAND	 5697
4478	NOT	 5173
4479	NAND	 5707
4480	NOT	 5174
4481	NAND	 5718
4482	NOT	 5175
4483	NAND	 5728
4484	NOT	 5176
4485	NOT	 5165
4486	NOT	 5165
4487	NAND	 5177
4488	NAND	 5178
4489	NOT	 5179
4490	NAND	 5736
4491	NOT	 5180
4492	NOT	 5181
4493	NOT	 5182
4494	NOT	 5183
4495	NOT	 5184
4496	NAND	 5747
4497	NOT	 5185
4498	NOT	 5186
4499	NOT	 5187
4500	NOT	 5188
4501	NOT	 5189
4502	NAND	 5758
4503	NOT	 5190
4504	NOT	 5191
4505	NOT	 5192
4506	NOT	 5193
4507	NAND	 5771
4508	NOT	 5196
4509	NAND	 5778
4510	NOT	 5197
4511	NAND	 5789
4512	NOT	 5198
4513	NAND	 5799
4514	NOT	 5199
4515	NAND	 5807
4516	NOT	 5200
4517	NAND	 5821
4518	NOT	 5201
4519	NAND	 5837
4520	NOT	 5202
4521	NAND	 5850
4522	NOT	 5203
4523	NAND	 5856
4524	NOT	 5204
4525	NAND	 5863
4526	NOT	 5205
4527	NAND	 5870
4528	NOT	 5206
4529	NAND	 5881
4530	NOT	 5207
4531	NAND	 5892
4532	NOT	 5208
4533	NAND	 5898
4534	NOT	 5209
4535	NAND	 5905
4536	NOT	 5210
4537	NAND	 5915
4538	NOT	 5211
4539	NAND	 5926
4540	NOT	 5212
4541	NAND	 5936
4542	NOT	 5213
4543	NOT	 8322
4544	AND	 8898
4545	AND	 9103 9099 8337
4549	AND	 9111 9107 8343 8340 8338
4555	AND	 8347 8345 8344 8341 8339 6207
4562	AND	 8902
4563	AND	 9626 8348
4566	AND	 9629 8352 8349
4570	AND	 9632 8355 8353 8350
4575	NOT	 6967
4576	AND	 8920
4577	AND	 9127 9117 8369
4581	AND	 8924 8375 8372 8370
4586	AND	 8377 8376 8373 8371 6214
4592	AND	 8927
4593	AND	 9685 9149 8378
4597	AND	 9679 9146 8385 8382 8379
4603	AND	 8931 8390 8388 8386 8383 8380
4610	NOT	 7055
4611	NOT	 5283
4612	NOT	 5284
4613	NOT	 5285
4614	NOT	 5286
4615	NOT	 5287
4616	NOT	 5288
4617	NOT	 5289
4618	NOT	 5290
4619	NOT	 5291
4620	NOT	 5292
4621	NOT	 5293
4622	NOT	 5294
4623	NOT	 5295
4624	NOT	 5296
4625	NOT	 5297
4626	NOT	 5298
4627	NOT	 5299
4628	NOT	 5300
4629	NOT	 6024
4630	AND	 8950
4631	NOT	 6026
4632	AND	 8409
4633	NOT	 6028
4634	AND	 8410
4635	AND	 8411
4636	NOT	 6030
4637	AND	 8956
4638	AND	 8415
4639	AND	 8416
4640	AND	 8417
4641	AND	 8418
4642	NOT	 6038
4643	NOT	 5314
4644	NOT	 5315
4645	NOT	 5316
4646	NOT	 5317
4647	NOT	 5318
4648	NOT	 5319
4649	NOT	 5320
4650	NOT	 5321
4651	NOT	 5322
4652	NOT	 5323
4653	NOT	 5631
4656	AND	 8963
4657	AND	 9165 9161 8433
4661	AND	 9173 9169 8439 8436 8434
4667	AND	 8443 8441 8440 8437 8435 6220
4674	AND	 8966
4675	AND	 10659 8447
4678	AND	 10662 8451 8448
4682	AND	 10665 8454 8452 8449
4687	AND	 10668 8456 8455 8453 8450
4693	NOT	 5363
4694	NAND	 6079
4695	NOT	 5364
4696	NOT	 5365
4697	NOT	 5366
4698	NOT	 5367
4699	NOT	 6091
4700	NOT	 6097
4701	AND	 8995
4702	AND	 9193 9183 8488
4706	AND	 8996 8494 8491 8489
4711	AND	 8496 8495 8492 8490 6232
4717	AND	 9001
4718	AND	 9223 9206 8500
4722	AND	 9220 9203 8508 8504 8501
4728	AND	 9005 8514 8511 8509 8505 8502
4735	AND	 8516 8515 8512 8510 8506 8503 6236
4743	NOT	 6122
4744	NOT	 6125
4745	NOT	 5425
4746	NAND	 6127
4747	NOT	 5426
4748	NOT	 5427
4749	NOT	 6136
4750	NOT	 5429
4751	NAND	 6137
4752	NOT	 5430
4753	NOT	 5431
4754	NOT	 5432
4755	NOT	 5433
4756	AND	 9029
4757	AND	 8545
4758	AND	 8546
4759	AND	 8547
4760	AND	 9035
4761	NOT	 6157
4762	AND	 8551
4763	NOT	 6159
4764	AND	 8552
4765	NOT	 6161
4766	AND	 8553
4767	AND	 8554
4768	NOT	 6164
4769	AND	 6217 6210 6204 5981 5960
4775	NOT	 5451
4776	NAND	 6166
4777	NOT	 5452
4778	NOT	 5453
4779	NOT	 5454
4780	NOT	 5455
4781	NOT	 5456
4782	NOT	 5457
4783	NOT	 6186
4784	OR	 6192 6191
4789	NOT	 9836
4790	NOT	 6194 6193
4793	NOT	 8610
4794	NOT	 9838
4795	NOT	 9067
4796	BUF	 9435 6195
4799	NOT	 5474
4800	NOT	 5475
4801	NOT	 5476
4802	NOT	 5477
4803	NAND	 10036 5769
4806	NAND	 10037 5770
4809	NOT	 9660
4810	BUF	 9847 6202
4813	NOT	 9088
4814	BUF	 9445 6203
4817	BUF	 8888 5943
4820	BUF	 5945 5944
4823	BUF	 5947 5946
4826	BUF	 5949 5948
4829	BUF	 5951 5950
4832	BUF	 5953 5952
4835	BUF	 5955 5954
4838	BUF	 5957 5956
4841	BUF	 5959 5958
4844	BAD	 9569 5966
4847	BUF	 5968 5967
4850	BUF	 5970 5969
4853	BUF	 5972 5971
4856	BUF	 5974 5973
4859	BUF	 5976 5975
4862	BUF	 5978 5977
4865	BUF	 5980 5979
4868	BUF	 5990 5989
4871	BAD	 10084 6213
4874	BUF	 6024 6023
4877	BUF	 6026 6025
4880	BUF	 6028 6027
4883	BUF	 6030 6029
4886	BUF	 6599 6031
4889	BUF	 6598 6032
4892	BUF	 6601 6033
4895	BUF	 6600 6034
4898	BUF	 6603 6035
4901	BUF	 6602 6036
4904	BUF	 6038 6037
4907	BUF	 6606 6039
4910	BUF	 6605 6040
4913	BUF	 6061 6060
4916	BUF	 6063 6062
4919	BUF	 6065 6064
4922	BUF	 6067 6066
4925	BUF	 6069 6068
4928	BUF	 6071 6070
4931	BUF	 6073 6072
4934	BUF	 6075 6074
4937	BUF	 6077 6076
4940	BAD	 9600 6078
4943	BUF	 6091 6090
4946	BUF	 6641 6092
4949	BUF	 6640 6093
4952	BUF	 6643 6094
4955	BUF	 6642 6095
4958	BUF	 6730 6223
4961	BUF	 6729 6224
4964	BUF	 6732 6225
4967	BUF	 6731 6226
4970	BUF	 6097 6096
4973	BUF	 6646 6098
4976	BUF	 6645 6099
4979	BUF	 6648 6100
4982	BUF	 6647 6101
4985	BUF	 6734 6227
4988	BUF	 6733 6228
4991	BUF	 6736 6229
4994	BUF	 6735 6230
4997	NAND	 10062 6102
5000	BUF	 6104 6103
5003	BUF	 6106 6105
5006	BUF	 6108 6107
5009	BUF	 6110 6109
5012	BUF	 6112 6111
5015	BUF	 6114 6113
5018	BUF	 6116 6115
5021	BUF	 6118 6117
5024	BUF	 6120 6119
5027	BAD	 10093 6231
5030	BAD	 9873 6235
5033	BUF	 6122 6121
5036	BUF	 6660 6123
5039	BUF	 6659 6124
5042	BUF	 6126 6125
5045	NOT	 5571
5046	NOT	 5572
5047	NOT	 5573
5048	NOT	 5574
5049	BUF	 6136 6135
5052	BUF	 6742 6239
5055	BUF	 6741 6240
5058	BUF	 6744 6241
5061	BUF	 6743 6242
5064	NOT	 5584
5065	NOT	 5585
5066	NOT	 5586
5067	NOT	 5587
5068	BUF	 6678 6148
5071	BUF	 6677 6149
5074	BUF	 6680 6150
5077	BUF	 6679 6151
5080	BUF	 6682 6152
5083	BUF	 6681 6153
5086	BUF	 6684 6154
5089	BUF	 6683 6155
5092	BUF	 6157 6156
5095	BUF	 6159 6158
5098	BUF	 6161 6160
5101	BUF	 6689 6162
5104	BUF	 6688 6163
5107	BUF	 6165 6164
5110	NOT	 5602
5111	NOT	 5603
5112	NOT	 5604
5113	NOT	 5605
5114	BUF	 6703 6181
5117	BUF	 6702 6182
5120	BUF	 6705 6183
5123	BUF	 6704 6184
5126	BUF	 6752 6255
5129	BUF	 6751 6256
5132	BUF	 6754 6257
5135	BUF	 6753 6258
5138	BUF	 6186 6185
5141	BUF	 6708 6187
5144	BUF	 6707 6188
5147	BUF	 6710 6189
5150	BUF	 6709 6190
5153	BUF	 6756 6259
5156	BUF	 6755 6260
5159	BUF	 6758 6261
5162	BUF	 6757 6262
5165	NAND	 10549
5166	NAND	 10631
5167	NAND	 5632
5168	NAND	 5640
5169	NAND	 5654
5170	NAND	 5670
5171	NAND	 5683
5172	NAND	 5690
5173	NAND	 5697
5174	NAND	 5707
5175	NAND	 5718
5176	NAND	 5728
5177	NAND	 5735
5178	NAND	 10730
5179	NAND	 5736
5180	NAND	 5740
5181	NAND	 5740
5182	NAND	 5744
5183	NAND	 5744
5184	NAND	 5747
5185	NAND	 5751
5186	NAND	 5751
5187	NAND	 5755
5188	NAND	 5755
5189	NAND	 5758
5190	NAND	 5762
5191	NAND	 5762
5192	NAND	 5766
5193	NAND	 5766
5196	NAND	 5771
5197	NAND	 5778
5198	NAND	 5789
5199	NAND	 5799
5200	NAND	 5807
5201	NAND	 5821
5202	NAND	 5837
5203	NAND	 5850
5204	NAND	 5856
5205	NAND	 5863
5206	NAND	 5870
5207	NAND	 5881
5208	NAND	 5892
5209	NAND	 5898
5210	NAND	 5905
5211	NAND	 5915
5212	NAND	 5926
5213	NAND	 5936
5283	NAND	 5991
5284	NAND	 5991
5285	NAND	 5996
5286	NAND	 5996
5287	NAND	 6000
5288	NAND	 6000
5289	NAND	 6003
5290	NAND	 6003
5291	NAND	 6009
5292	NAND	 6009
5293	NAND	 6014
5294	NAND	 6014
5295	NAND	 6018
5296	NAND	 6018
5297	NAND	 6021
5298	NAND	 6021
5299	NAND	 6022
5300	NAND	 6022
5314	NAND	 6041
5315	NAND	 6041
5316	NAND	 6047
5317	NAND	 6047
5318	NAND	 6052
5319	NAND	 6052
5320	NAND	 6056
5321	NAND	 6056
5322	NAND	 6059
5323	NAND	 6059
5324	NOT	 5631
5363	NAND	 6079
5364	NAND	 6083
5365	NAND	 6083
5366	NAND	 6087
5367	NAND	 6087
5425	NAND	 6127
5426	NAND	 6131
5427	NAND	 6131
5429	NAND	 6137
5430	NAND	 6141
5431	NAND	 6141
5432	NAND	 6145
5433	NAND	 6145
5451	NAND	 6166
5452	NAND	 6170
5453	NAND	 6170
5454	NAND	 6174
5455	NAND	 6174
5456	NAND	 6177
5457	NAND	 6177
5469	NOT	 8608
5474	NAND	 6199
5475	NAND	 6199
5476	NAND	 6196
5477	NAND	 6196
5571	NAND	 6246
5572	NAND	 6246
5573	NAND	 6243
5574	NAND	 6243
5584	NAND	 6252
5585	NAND	 6252
5586	NAND	 6249
5587	NAND	 6249
5602	NAND	 6266
5603	NAND	 6266
5604	NAND	 6263
5605	NAND	 6263
5631	NAND	 10546
5632	NAND	 7471 7453 6769 6768 6767 6766 6762
5640	NAND	 7462 7459 6776 6775 6774 6773 6772 6771 6770 6769 6768 6767 6762
5654	NAND	 7474 7456 6781 6780 6779 6778 6777 6776 6775 6773 6772 6771 6769 6768 6762
5670	NAND	 7468 7450 6783 6782 6781 6779 6778 6776 6773 6772 6769 6762
5683	NAND	 7465 7447 6783 6779 6773 6762
5690	NAND	 7429 6790 6789 6788 6787 6784
5697	NAND	 10278 7432 6793 6792 6791 6790 6789 6788 6784
5707	NAND	 10279 10278 7435 6795 6794 6793 6792 6790 6789 6784
5718	NAND	 10280 10279 10278 7438 6796 6795 6793 6790 6784
5728	NAND	 10281 10280 10279 10278 7426 6784
5735	NOT	 10587
5736	NAND	 8862 8280 6797
5740	NAND	 8861 8280 6800
5744	NAND	 6818 6815
5747	NAND	 8864 8282 6803
5751	NAND	 8863 8282 6806
5755	NAND	 6824 6821
5758	NAND	 8866 8284 6809
5762	NAND	 8865 8284 6812
5766	NAND	 6830 6827
5769	NOT	 9907
5770	NOT	 9909
5771	NAND	 7497 7485 6838 6837 6836 6833
5778	NAND	 7500 7488 6843 6842 6841 6840 6839 6838 6837 6833
5789	NAND	 7494 7482 6865 6844 6843 6841 6840 6838 6833
5799	NAND	 7527 7509 6851 6850 6849 6848 6845
5807	NAND	 7518 7515 6858 6857 6856 6855 6854 6853 6852 6851 6850 6849 6845
5821	NAND	 7530 7512 6863 6862 6861 6860 6859 6858 6857 6855 6854 6853 6851 6850 6845
5837	NAND	 7524 7506 6866 6864 6863 6861 6860 6858 6855 6854 6851 6845
5850	NAND	 7491 7479 6865 6841 6833
5856	NAND	 7521 7503 6866 6861 6855 6845
5863	NAND	 7536 7533 6872 6871 6870 6867
5870	NAND	 7542 7539 6877 6876 6875 6874 6873 6872 6871 6867
5881	NAND	 7548 7545 6880 6879 6878 6877 6875 6874 6872 6867
5892	NAND	 10710 6879 6875 6867 6761
5898	NAND	 7414 6887 6886 6885 6884 6881
5905	NAND	 10287 7417 6890 6889 6888 6887 6886 6885 6881
5915	NAND	 10288 10287 7420 6892 6891 6890 6889 6887 6886 6881
5926	NAND	 10289 10288 10287 7423 6893 6892 6890 6887 6881
5936	NAND	 10290 10289 10288 10287 7411 6881
5943	NOT	 8324
5944	NAND	 6894
5945	NOT	 6540
5946	NAND	 6901
5947	NOT	 6541
5948	NAND	 6912
5949	NOT	 6542
5950	NAND	 6923
5951	NOT	 6543
5952	NAND	 6929
5953	NOT	 6544
5954	NAND	 6936
5955	NOT	 6545
5956	NAND	 6946
5957	NOT	 6546
5958	NAND	 6957
5959	NOT	 6547
5960	AND	 9635 8357 8356 8354 8351
5966	NOT	 9297
5967	NAND	 6970
5968	NOT	 6555
5969	NAND	 6977
5970	NOT	 6556
5971	NAND	 6988
5972	NOT	 6557
5973	NAND	 6998
5974	NOT	 6558
5975	NAND	 7006
5976	NOT	 6559
5977	NAND	 7020
5978	NOT	 6560
5979	NAND	 7036
5980	NOT	 6561
5981	AND	 8392 8391 8389 8387 8384 8381 7553
5989	NAND	 7049
5990	NOT	 6569
5991	NAND	 7062 7061 7060 7057
5996	NAND	 7062 7061 7057
6000	NAND	 7062 7057
6003	NAND	 7067 7066 7065 7064 7063
6009	NAND	 7067 7066 7065 7063
6014	NAND	 7067 7066 7063
6018	NAND	 7067 7063
6021	NAND	 7057
6022	NAND	 7063
6023	NOT	 6594
6024	NAND	 7068
6025	NOT	 6595
6026	NAND	 7073
6027	NOT	 6596
6028	NAND	 7077
6029	NOT	 6597
6030	NAND	 7080
6031	NOT	 6598
6032	NOT	 6599
6033	NOT	 6600
6034	NOT	 6601
6035	NOT	 6602
6036	NOT	 6603
6037	NOT	 6604
6038	NAND	 7098
6039	NOT	 6605
6040	NOT	 6606
6041	NAND	 7106 7105 7104 7103 7100
6047	NAND	 7106 7105 7104 7100
6052	NAND	 7106 7105 7100
6056	NAND	 7106 7100
6059	NAND	 7100
6060	NAND	 7107
6061	NOT	 6621
6062	NAND	 7114
6063	NOT	 6622
6064	NAND	 7125
6065	NOT	 6623
6066	NAND	 7136
6067	NOT	 6624
6068	NAND	 7142
6069	NOT	 6625
6070	NAND	 7149
6071	NOT	 6626
6072	NAND	 7159
6073	NOT	 6627
6074	NAND	 7170
6075	NOT	 6628
6076	NAND	 7180
6077	NOT	 6629
6078	NOT	 9359
6079	NAND	 8992 8483 7188
6083	NAND	 8991 8483 7191
6087	NAND	 7219 7216
6090	NOT	 6639
6091	NAND	 7194
6092	NOT	 6640
6093	NOT	 6641
6094	NOT	 6642
6095	NOT	 6643
6096	NOT	 6644
6097	NAND	 7205
6098	NOT	 6645
6099	NOT	 6646
6100	NOT	 6647
6101	NOT	 6648
6102	NOT	 9948
6103	NAND	 7222
6104	NOT	 6649
6105	NAND	 7229
6106	NOT	 6650
6107	NAND	 7240
6108	NOT	 6651
6109	NAND	 7250
6110	NOT	 6652
6111	NAND	 7258
6112	NOT	 6653
6113	NAND	 7272
6114	NOT	 6654
6115	NAND	 7288
6116	NOT	 6655
6117	NAND	 7301
6118	NOT	 6656
6119	NAND	 7307
6120	NOT	 6657
6121	NOT	 6658
6122	NAND	 7314
6123	NOT	 6659
6124	NOT	 6660
6125	NAND	 7322
6126	NOT	 6661
6127	NAND	 9615 9398 7325
6131	NAND	 9614 9398 7328
6135	NOT	 6668
6136	NAND	 7331
6137	NAND	 9025 8539 7334
6141	NAND	 9024 8539 7337
6145	NAND	 7343 7340
6148	NOT	 6677
6149	NOT	 6678
6150	NOT	 6679
6151	NOT	 6680
6152	NOT	 6681
6153	NOT	 6682
6154	NOT	 6683
6155	NOT	 6684
6156	NOT	 6685
6157	NAND	 7364
6158	NOT	 6686
6159	NAND	 7369
6160	NOT	 6687
6161	NAND	 7373
6162	NOT	 6688
6163	NOT	 6689
6164	NAND	 7377
6165	NOT	 6690
6166	NAND	 9054 8578 7378
6170	NAND	 9053 8578 7381
6174	NAND	 7408 7405
6177	NAND	 9622 9419 7384
6181	NOT	 6702
6182	NOT	 6703
6183	NOT	 6704
6184	NOT	 6705
6185	NOT	 6706
6186	NAND	 7394
6187	NOT	 6707
6188	NOT	 6708
6189	NOT	 6709
6190	NOT	 6710
6191	NOT	 6711
6192	NAND	 7441
6193	NOT	 6712
6194	NAND	 7444
6195	NOT	 9073
6196	NAND	 8145 7477
6199	NAND	 8144 7478
6202	NOT	 9662
6203	NOT	 9094
6204	BUF	 6968 6967
6207	BUF	 9570 6969
6210	BUF	 7056 7055
6213	NOT	 9972
6214	BUF	 10085 7551
6217	BAD	 10086 7552
6220	BUF	 9601 7187
6223	NOT	 6729
6224	NOT	 6730
6225	NOT	 6731
6226	NOT	 6732
6227	NOT	 6733
6228	NOT	 6734
6229	NOT	 6735
6230	NOT	 6736
6231	NOT	 9996
6232	BUF	 10094 7572
6235	NOT	 9716
6236	BUF	 9876 7573
6239	NOT	 6741
6240	NOT	 6742
6241	NOT	 6743
6242	NOT	 6744
6243	NAND	 8219 7558
6246	NAND	 8218 7559
6249	NAND	 8217 7556
6252	NAND	 8216 7557
6255	NOT	 6751
6256	NOT	 6752
6257	NOT	 6753
6258	NOT	 6754
6259	NOT	 6755
6260	NOT	 6756
6261	NOT	 6757
6262	NOT	 6758
6263	NAND	 8233 7580
6266	NAND	 8232 7581
6540	NAND	 6894
6541	NAND	 6901
6542	NAND	 6912
6543	NAND	 6923
6544	NAND	 6929
6545	NAND	 6936
6546	NAND	 6946
6547	NAND	 6957
6555	NAND	 6970
6556	NAND	 6977
6557	NAND	 6988
6558	NAND	 6998
6559	NAND	 7006
6560	NAND	 7020
6561	NAND	 7036
6569	NAND	 7049
6594	NAND	 7068
6595	NAND	 7073
6596	NAND	 7077
6597	NAND	 7080
6598	NAND	 7086
6599	NAND	 7086
6600	NAND	 7091
6601	NAND	 7091
6602	NAND	 7095
6603	NAND	 7095
6604	NAND	 7098
6605	NAND	 7099
6606	NAND	 7099
6621	NAND	 7107
6622	NAND	 7114
6623	NAND	 7125
6624	NAND	 7136
6625	NAND	 7142
6626	NAND	 7149
6627	NAND	 7159
6628	NAND	 7170
6629	NAND	 7180
6639	NAND	 7194
6640	NAND	 7198
6641	NAND	 7198
6642	NAND	 7202
6643	NAND	 7202
6644	NAND	 7205
6645	NAND	 7209
6646	NAND	 7209
6647	NAND	 7213
6648	NAND	 7213
6649	NAND	 7222
6650	NAND	 7229
6651	NAND	 7240
6652	NAND	 7250
6653	NAND	 7258
6654	NAND	 7272
6655	NAND	 7288
6656	NAND	 7301
6657	NAND	 7307
6658	NAND	 7314
6659	NAND	 7318
6660	NAND	 7318
6661	NAND	 7322
6668	NAND	 7331
6677	NAND	 7346
6678	NAND	 7346
6679	NAND	 7351
6680	NAND	 7351
6681	NAND	 7355
6682	NAND	 7355
6683	NAND	 7358
6684	NAND	 7358
6685	NAND	 7364
6686	NAND	 7369
6687	NAND	 7373
6688	NAND	 7376
6689	NAND	 7376
6690	NAND	 7377
6702	NAND	 7387
6703	NAND	 7387
6704	NAND	 7391
6705	NAND	 7391
6706	NAND	 7394
6707	NAND	 7398
6708	NAND	 7398
6709	NAND	 7402
6710	NAND	 7402
6711	NAND	 7441
6712	NAND	 7444
6729	NAND	 7563
6730	NAND	 7563
6731	NAND	 7560
6732	NAND	 7560
6733	NAND	 7569
6734	NAND	 7569
6735	NAND	 7566
6736	NAND	 7566
6741	NAND	 7577
6742	NAND	 7577
6743	NAND	 7574
6744	NAND	 7574
6751	NAND	 7585
6752	NAND	 7585
6753	NAND	 7582
6754	NAND	 7582
6755	NAND	 7591
6756	NAND	 7591
6757	NAND	 7588
6758	NAND	 7588
6761	NOT	 10556
6762	AND	 10270 8262 8254
6766	AND	 7609
6767	AND	 7609
6768	AND	 7609
6769	AND	 7609
6770	AND	 8117
6771	AND	 8117
6772	AND	 8117
6773	AND	 8117
6774	AND	 8134
6775	AND	 8134
6776	AND	 8134
6777	AND	 8114
6778	AND	 8114
6779	AND	 8114
6780	AND	 8131
6781	AND	 8131
6782	AND	 7613
6783	AND	 9068
6784	AND	 10282 8269
6787	AND	 7620
6788	AND	 7620
6789	AND	 7620
6790	AND	 7620
6791	AND	 10419
6792	AND	 10419
6793	AND	 10419
6794	AND	 10422
6795	AND	 10422
6796	AND	 10425
6797	NOT	 8861 8281
6800	NOT	 8862 8281
6803	NOT	 8863 8283
6806	NOT	 8864 8283
6809	NOT	 8865 8285
6812	NOT	 8866 8285
6815	BUF	 8280 8274
6818	BUF	 8281 8275
6821	BUF	 8282 8276
6824	BUF	 8283 8277
6827	BUF	 8284 8278
6830	BUF	 8285 8279
6833	AND	 8874 8298
6836	AND	 7649
6837	AND	 7649
6838	AND	 7649
6839	AND	 8146
6840	AND	 8146
6841	AND	 8146
6842	AND	 8156
6843	AND	 8156
6844	AND	 7650
6845	AND	 8298 8288
6848	AND	 7655
6849	AND	 7655
6850	AND	 7655
6851	AND	 7655
6852	AND	 8169
6853	AND	 8169
6854	AND	 8169
6855	AND	 8169
6856	AND	 8186
6857	AND	 8186
6858	AND	 8186
6859	AND	 8166
6860	AND	 8166
6861	AND	 8166
6862	AND	 8183
6863	AND	 8183
6864	AND	 7659
6865	AND	 9079
6866	AND	 9089
6867	AND	 8878 8307
6870	AND	 7668
6871	AND	 7668
6872	AND	 7668
6873	AND	 8196
6874	AND	 8196
6875	AND	 8196
6876	AND	 8200
6877	AND	 8200
6878	AND	 8204
6879	AND	 8204
6880	AND	 8208
6881	AND	 10291 8307
6884	AND	 7671
6885	AND	 7671
6886	AND	 7671
6887	AND	 7671
6888	AND	 10406
6889	AND	 10406
6890	AND	 10406
6891	AND	 10409
6892	AND	 10409
6893	AND	 10412
6894	NAND	 8663 8660 8339 8338 8337 8333
6901	NAND	 8669 8666 8344 8343 8342 8341 8340 8339 8338 8333
6912	NAND	 8675 8672 8347 8346 8345 8344 8342 8341 8339 8333
6923	NAND	 10269 8346 8342 8333 8253
6929	NAND	 9280 8595 8351 8350 8349 8348
6936	NAND	 9285 9280 8598 8354 8353 8352 8351 8350 8349
6946	NAND	 9286 9285 9280 8601 8356 8355 8354 8353 8351 8350
6957	NAND	 9287 9286 9285 9280 8604 8357 8356 8354 8351
6967	NAND	 8326
6968	NOT	 7744
6969	NOT	 9299
6970	NAND	 8696 8684 8371 8370 8369 8365
6977	NAND	 8699 8687 8376 8375 8374 8373 8372 8371 8370 8365
6988	NAND	 8693 8681 8393 8377 8376 8374 8373 8371 8365
6998	NAND	 9307 8721 8705 8381 8380 8379 8378
7006	NAND	 9314 9307 8714 8711 8387 8386 8385 8384 8383 8382 8381 8380 8379
7020	NAND	 9315 9314 9307 8724 8708 8391 8390 8389 8388 8387 8386 8384 8383 8381 8380
7036	NAND	 9318 9315 9314 9307 8718 8702 8392 8391 8389 8387 8384 8381
7049	NAND	 8690 8678 8393 8374 8365
7055	NAND	 8358
7056	NOT	 7822
7057	AND	 8404 8394
7060	AND	 7825
7061	AND	 7825
7062	AND	 7825
7063	AND	 8394
7064	AND	 7826
7065	AND	 7826
7066	AND	 7826
7067	AND	 7826
7068	NAND	 8411 8410 8409 8405
7073	NAND	 8411 8410 8405
7077	NAND	 8411 8405
7080	NAND	 8418 8417 8416 8415 8412
7086	NAND	 8418 8417 8416 8412
7091	NAND	 8418 8417 8412
7095	NAND	 8418 8412
7098	NAND	 8405
7099	NAND	 8412
7100	AND	 10234 8421
7103	AND	 7852
7104	AND	 7852
7105	AND	 7852
7106	AND	 7852
7107	NAND	 8738 8735 8435 8434 8433 8430
7114	NAND	 8744 8741 8440 8439 8438 8437 8436 8435 8434 8430
7125	NAND	 8750 8747 8443 8442 8441 8440 8438 8437 8435 8430
7136	NAND	 10867 8442 8438 8430 8252
7142	NAND	 8583 8450 8449 8448 8447 8444
7149	NAND	 10594 8586 8453 8452 8451 8450 8449 8448 8444
7159	NAND	 10595 10594 8589 8455 8454 8453 8452 8450 8449 8444
7170	NAND	 10596 10595 10594 8592 8456 8455 8453 8450 8444
7180	NAND	 10597 10596 10595 10594 8580 8444
7187	NOT	 9361
7188	NOT	 8991 8484
7191	NOT	 8992 8484
7194	NAND	 9603 9369 8457
7198	NAND	 9602 9369 8460
7202	NAND	 8474 8471
7205	NAND	 9605 9371 8463
7209	NAND	 9604 9371 8466
7213	NAND	 8480 8477
7216	BUF	 8483 8469
7219	BUF	 8484 8470
7222	NAND	 8775 8763 8490 8489 8488 8485
7229	NAND	 8778 8766 8495 8494 8493 8492 8491 8490 8489 8485
7240	NAND	 8772 8760 8517 8496 8495 8493 8492 8490 8485
7250	NAND	 8805 8787 8503 8502 8501 8500 8497
7258	NAND	 8796 8793 8510 8509 8508 8507 8506 8505 8504 8503 8502 8501 8497
7272	NAND	 8808 8790 8515 8514 8513 8512 8511 8510 8509 8507 8506 8505 8503 8502 8497
