ISC file: c6288.isc

Gate	Type	Fanout
5954	BAD	 5993
5955	BAD	 5993
5956	BAD	 5996 6031
5959	BAD	 5996 6030
5962	BAD	 6000 6001 6217
5966	BAD	 6002
5967	BAD	 6002
5968	BAD	 6231 6235
5971	BAD	 6303
5972	BAD	 6005 6035
5975	BAD	 6009 6010 6091
5979	BAD	 6011
5980	BAD	 6011
5981	BAD	 6014 6044
5984	BAD	 6018 6019 6020
5988	BAD	 6023
5989	BAD	 6023
5990	BAD	 6026 6057
5993	BAD	 6026 6056
5996	BAD	 6030 6031 6207
6000	BAD	 6032
6001	BAD	 6032
6002	BAD	 6221 6225
6005	BAD	 6035 6036 6108
6009	BAD	 6037
6010	BAD	 6037
6011	BAD	 6040 6068
6014	BAD	 6044 6045 6046
6018	BAD	 6049
6019	BAD	 6049
6020	BAD	 6052 6081
6023	BAD	 6052 6080
6026	BAD	 6056 6057 6197
6030	BAD	 6058
6031	BAD	 6058
6032	BAD	 6211 6215
6035	BAD	 6061
6036	BAD	 6061
6037	BAD	 6064 6089
6040	BAD	 6068 6069 6070
6044	BAD	 6073
6045	BAD	 6073
6046	BAD	 6076 6102
6049	BAD	 6076 6101
6052	BAD	 6080 6081 6187
6056	BAD	 6082
6057	BAD	 6082
6058	BAD	 6201 6205
6061	BAD	 6085 6106
6064	BAD	 6089 6090 6091
6068	BAD	 6094
6069	BAD	 6094
6070	BAD	 6097 6119
6073	BAD	 6097 6118
6076	BAD	 6101 6102 6177
6080	BAD	 6103
6081	BAD	 6103
6082	BAD	 6191 6195
6085	BAD	 6106 6107 6108
6089	BAD	 6111
6090	BAD	 6111
6091	BAD	 6114 6129
6094	BAD	 6114 6128
6097	BAD	 6118 6119 6167
6101	BAD	 6120
6102	BAD	 6120
6103	BAD	 6181 6185
6106	BAD	 6123
6107	BAD	 6123
6108	BAD	 6124 6134
6111	BAD	 6124 6133
6114	BAD	 6128 6129 6157
6118	BAD	 6130
6119	BAD	 6130
6120	BAD	 6171 6175
6123	BAD	 6304
6124	BAD	 6133 6134 6147
6128	BAD	 6135
6129	BAD	 6135
6130	BAD	 6161 6165
6133	BAD	 6138
6134	BAD	 6138
6135	BAD	 6151 6155
6138	BAD	 6141 6145
6141	NOT	 6145 6146 6147
6145	BAD	 6150
6146	NOT	 6150
6147	BAD	 6151 6156
6150	BAD	 6305
6151	BAD	 6155 6156 6157
6155	BAD	 6160
6156	BAD	 6160
6157	BAD	 6161 6166
6160	BAD	 6306
6161	BAD	 6165 6166 6167
6165	BAD	 6170
6166	BAD	 6170
6167	BAD	 6171 6176
6170	BAD	 6307
6171	BAD	 6175 6176 6177
6175	BAD	 6180
6176	BAD	 6180
6177	BAD	 6181 6186
6180	BAD	 6308
6181	BAD	 6185 6186 6187
6185	BAD	 6190
6186	BAD	 6190
6187	BAD	 6191 6196
6190	BAD	 6309
6191	BAD	 6195 6196 6197
6195	BAD	 6200
6196	BAD	 6200
6197	BAD	 6201 6206
6200	BAD	 6310
6201	BAD	 6205 6206 6207
6205	BAD	 6210
6206	BAD	 6210
6207	BAD	 6211 6216
6210	BAD	 6311
6211	BAD	 6215 6216 6217
6215	BAD	 6220
6216	BAD	 6220
6217	BAD	 6221 6226
6220	BAD	 6312
6221	BAD	 6225 6226 6227
6225	BAD	 6230
6226	BAD	 6230
6227	BAD	 6231 6236
6230	BAD	 6313
6231	BAD	 6235 6236 6237
6235	BAD	 6240
6236	BAD	 6240
6237	BAD	 6241 6246
6240	BAD	 6314
6241	BAD	 6245 6246 6247
6245	BAD	 6250
6246	BAD	 6250
6247	BAD	 6251 6256
6250	BAD	 6315
6251	BAD	 6255 6256 6257
6255	BAD	 6260
6256	BAD	 6260
6257	BAD	 6261 6266
6260	BAD	 6316
6261	BAD	 6265 6266 6267
6265	BAD	 6270
6266	BAD	 6270
6267	BAD	 6271 6276
6270	BAD	 6317
6271	BAD	 6275 6276 6277
6275	BAD	 6280
6276	BAD	 6280
6277	BAD	 6281 6286
6280	BAD	 6318
6281	BAD	 6285 6286 6287
6285	BAD	 6288
6286	BAD	 6288
6287	BAD	 6319
6288	BAD	 6320
6289	PO	
6290	PO	
6291	PO	
6292	PO	
6293	PO	
6294	PO	
6295	PO	
6296	PO	
6297	PO	
6298	PO	
6299	PO	
6300	PO	
6301	PO	
6302	PO	
6303	PO	
6304	PO	
6305	PO	
6306	PO	
6307	PO	
6308	PO	
6309	PO	
6310	PO	
6311	PO	
6312	PO	
6313	PO	
6314	PO	
6315	PO	
6316	PO	
6317	PO	
6318	PO	
6319	PO	
6320	PO	

Gate1	Gate2	Fault
1	0	0
1	0	1
545	1	1
546	1	1
549	1	1
552	1	1
555	1	1
558	1	1
561	1	1
564	1	1
567	1	1
570	1	1
573	1	1
576	1	1
579	1	1
582	1	1
585	1	1
588	1	1
18	0	0
18	0	1
591	18	1
594	18	1
597	18	1
600	18	1
603	18	1
606	18	1
609	18	1
612	18	1
615	18	1
618	18	1
621	18	1
624	18	1
627	18	1
630	18	1
633	18	1
636	18	1
35	0	0
35	0	1
639	35	1
642	35	1
645	35	1
648	35	1
651	35	1
654	35	1
657	35	1
660	35	1
663	35	1
666	35	1
669	35	1
672	35	1
675	35	1
678	35	1
681	35	1
684	35	1
52	0	0
52	0	1
687	52	1
690	52	1
693	52	1
696	52	1
699	52	1
702	52	1
705	52	1
708	52	1
711	52	1
714	52	1
717	52	1
720	52	1
723	52	1
726	52	1
729	52	1
732	52	1
69	0	0
69	0	1
735	69	1
738	69	1
741	69	1
744	69	1
747	69	1
750	69	1
753	69	1
756	69	1
759	69	1
762	69	1
765	69	1
768	69	1
771	69	1
774	69	1
777	69	1
780	69	1
86	0	0
86	0	1
783	86	1
786	86	1
789	86	1
792	86	1
795	86	1
798	86	1
801	86	1
804	86	1
807	86	1
810	86	1
813	86	1
816	86	1
819	86	1
822	86	1
825	86	1
828	86	1
103	0	0
103	0	1
831	103	1
834	103	1
837	103	1
840	103	1
843	103	1
846	103	1
849	103	1
852	103	1
855	103	1
858	103	1
861	103	1
864	103	1
867	103	1
870	103	1
873	103	1
876	103	1
120	0	0
120	0	1
879	120	1
882	120	1
885	120	1
888	120	1
891	120	1
894	120	1
897	120	1
900	120	1
903	120	1
906	120	1
909	120	1
912	120	1
915	120	1
918	120	1
921	120	1
924	120	1
137	0	0
137	0	1
927	137	1
930	137	1
933	137	1
936	137	1
939	137	1
942	137	1
945	137	1
948	137	1
951	137	1
954	137	1
957	137	1
960	137	1
963	137	1
966	137	1
969	137	1
972	137	1
154	0	0
154	0	1
975	154	1
978	154	1
981	154	1
984	154	1
987	154	1
990	154	1
993	154	1
996	154	1
999	154	1
1002	154	1
1005	154	1
1008	154	1
1011	154	1
1014	154	1
1017	154	1
1020	154	1
171	0	0
171	0	1
1023	171	1
1026	171	1
1029	171	1
1032	171	1
1035	171	1
1038	171	1
1041	171	1
1044	171	1
1047	171	1
1050	171	1
1053	171	1
1056	171	1
1059	171	1
1062	171	1
1065	171	1
1068	171	1
188	0	0
188	0	1
1071	188	1
1074	188	1
1077	188	1
1080	188	1
1083	188	1
1086	188	1
1089	188	1
1092	188	1
1095	188	1
1098	188	1
1101	188	1
1104	188	1
1107	188	1
1110	188	1
1113	188	1
1116	188	1
205	0	0
205	0	1
1119	205	1
1122	205	1
1125	205	1
1128	205	1
1131	205	1
1134	205	1
1137	205	1
1140	205	1
1143	205	1
1146	205	1
1149	205	1
1152	205	1
1155	205	1
1158	205	1
1161	205	1
1164	205	1
222	0	0
222	0	1
1167	222	1
1170	222	1
1173	222	1
1176	222	1
1179	222	1
1182	222	1
1185	222	1
1188	222	1
1191	222	1
1194	222	1
1197	222	1
1200	222	1
1203	222	1
1206	222	1
1209	222	1
1212	222	1
239	0	0
239	0	1
1215	239	1
1218	239	1
1221	239	1
1224	239	1
1227	239	1
1230	239	1
1233	239	1
1236	239	1
1239	239	1
1242	239	1
1245	239	1
1248	239	1
1251	239	1
1254	239	1
1257	239	1
1260	239	1
256	0	0
256	0	1
1263	256	1
1266	256	1
1269	256	1
1272	256	1
1275	256	1
1278	256	1
1281	256	1
1284	256	1
1287	256	1
1290	256	1
1293	256	1
1296	256	1
1299	256	1
1302	256	1
1305	256	1
1308	256	1
273	0	0
273	0	1
545	273	1
591	273	1
639	273	1
687	273	1
735	273	1
783	273	1
831	273	1
879	273	1
927	273	1
975	273	1
1023	273	1
1071	273	1
1119	273	1
1167	273	1
1215	273	1
1263	273	1
290	0	0
290	0	1
546	290	1
594	290	1
642	290	1
690	290	1
738	290	1
786	290	1
834	290	1
882	290	1
930	290	1
978	290	1
1026	290	1
1074	290	1
1122	290	1
1170	290	1
1218	290	1
1266	290	1
307	0	0
307	0	1
549	307	1
597	307	1
645	307	1
693	307	1
741	307	1
789	307	1
837	307	1
885	307	1
933	307	1
981	307	1
1029	307	1
1077	307	1
1125	307	1
1173	307	1
1221	307	1
1269	307	1
324	0	0
324	0	1
552	324	1
600	324	1
648	324	1
696	324	1
744	324	1
792	324	1
840	324	1
888	324	1
936	324	1
984	324	1
1032	324	1
1080	324	1
1128	324	1
1176	324	1
1224	324	1
1272	324	1
341	0	0
341	0	1
555	341	1
603	341	1
651	341	1
699	341	1
747	341	1
795	341	1
843	341	1
891	341	1
939	341	1
987	341	1
1035	341	1
1083	341	1
1131	341	1
1179	341	1
1227	341	1
1275	341	1
358	0	0
358	0	1
558	358	1
606	358	1
654	358	1
702	358	1
750	358	1
798	358	1
846	358	1
894	358	1
942	358	1
990	358	1
1038	358	1
1086	358	1
1134	358	1
1182	358	1
1230	358	1
1278	358	1
375	0	0
375	0	1
561	375	1
609	375	1
657	375	1
705	375	1
753	375	1
801	375	1
849	375	1
897	375	1
945	375	1
993	375	1
1041	375	1
1089	375	1
1137	375	1
1185	375	1
1233	375	1
1281	375	1
392	0	0
392	0	1
564	392	1
612	392	1
660	392	1
708	392	1
756	392	1
804	392	1
852	392	1
900	392	1
948	392	1
996	392	1
1044	392	1
1092	392	1
1140	392	1
1188	392	1
1236	392	1
1284	392	1
409	0	0
409	0	1
567	409	1
615	409	1
663	409	1
711	409	1
759	409	1
807	409	1
855	409	1
903	409	1
951	409	1
999	409	1
1047	409	1
1095	409	1
1143	409	1
1191	409	1
1239	409	1
1287	409	1
426	0	0
426	0	1
570	426	1
618	426	1
666	426	1
714	426	1
762	426	1
810	426	1
858	426	1
906	426	1
954	426	1
1002	426	1
1050	426	1
1098	426	1
1146	426	1
1194	426	1
1242	426	1
1290	426	1
443	0	0
443	0	1
573	443	1
621	443	1
669	443	1
717	443	1
765	443	1
813	443	1
861	443	1
909	443	1
957	443	1
1005	443	1
1053	443	1
1101	443	1
1149	443	1
1197	443	1
1245	443	1
1293	443	1
460	0	0
460	0	1
576	460	1
624	460	1
672	460	1
720	460	1
768	460	1
816	460	1
864	460	1
912	460	1
960	460	1
1008	460	1
1056	460	1
1104	460	1
1152	460	1
1200	460	1
1248	460	1
1296	460	1
477	0	0
477	0	1
579	477	1
627	477	1
675	477	1
723	477	1
771	477	1
819	477	1
867	477	1
915	477	1
963	477	1
1011	477	1
1059	477	1
1107	477	1
1155	477	1
1203	477	1
1251	477	1
1299	477	1
494	0	0
494	0	1
582	494	1
630	494	1
678	494	1
726	494	1
774	494	1
822	494	1
870	494	1
918	494	1
966	494	1
1014	494	1
1062	494	1
1110	494	1
1158	494	1
1206	494	1
1254	494	1
1302	494	1
511	0	0
511	0	1
585	511	1
633	511	1
681	511	1
729	511	1
777	511	1
825	511	1
873	511	1
921	511	1
969	511	1
1017	511	1
1065	511	1
1113	511	1
1161	511	1
1209	511	1
1257	511	1
1305	511	1
528	0	0
528	0	1
588	528	1
636	528	1
684	528	1
732	528	1
780	528	1
828	528	1
876	528	1
924	528	1
972	528	1
1020	528	1
1068	528	1
1116	528	1
1164	528	1
1212	528	1
1260	528	1
1308	528	1
545	0	0
545	0	1
546	0	0
546	0	1
1446	546	0
1507	546	0
549	0	0
549	0	1
1763	549	0
1825	549	0
552	0	0
552	0	1
2085	552	0
2150	552	0
555	0	0
555	0	1
2414	555	0
2477	555	0
558	0	0
558	0	1
2745	558	0
2807	558	0
561	0	0
561	0	1
3079	561	0
3141	561	0
564	0	0
564	0	1
3417	564	0
3480	564	0
567	0	0
567	0	1
3760	567	0
3826	567	0
570	0	0
570	0	1
4110	570	0
4174	570	0
573	0	0
573	0	1
4462	573	0
4525	573	0
576	0	0
576	0	1
4817	576	0
4880	576	0
579	0	0
579	0	1
5176	579	0
5240	579	0
582	0	0
582	0	1
5540	582	0
5607	582	0
585	0	0
585	0	1
5882	585	0
5929	585	0
588	0	0
588	0	1
6085	588	0
6107	588	0
591	0	0
591	0	1
1371	591	0
594	0	0
594	0	1
1450	594	0
1512	594	0
597	0	0
597	0	1
1767	597	0
1830	597	0
600	0	0
600	0	1
2089	600	0
2155	600	0
603	0	0
603	0	1
2418	603	0
2482	603	0
606	0	0
606	0	1
2749	606	0
2812	606	0
609	0	0
609	0	1
3083	609	0
3146	609	0
612	0	0
612	0	1
3421	612	0
3485	612	0
615	0	0
615	0	1
3764	615	0
3831	615	0
618	0	0
618	0	1
4114	618	0
4179	618	0
621	0	0
621	0	1
4466	621	0
4530	621	0
624	0	0
624	0	1
4821	624	0
4885	624	0
627	0	0
627	0	1
5180	627	0
5245	627	0
630	0	0
630	0	1
5544	630	0
5612	630	0
633	0	0
633	0	1
5886	633	0
5934	633	0
636	0	0
636	0	1
6064	636	0
6090	636	0
639	0	0
639	0	1
1373	639	0
642	0	0
642	0	1
1454	642	0
1517	642	0
645	0	0
645	0	1
1771	645	0
1835	645	0
648	0	0
648	0	1
2093	648	0
2160	648	0
651	0	0
651	0	1
2422	651	0
2487	651	0
654	0	0
654	0	1
2753	654	0
2817	654	0
657	0	0
657	0	1
3087	657	0
3151	657	0
660	0	0
660	0	1
3425	660	0
3490	660	0
663	0	0
663	0	1
3768	663	0
3836	663	0
666	0	0
666	0	1
4118	666	0
4184	666	0
669	0	0
669	0	1
4470	669	0
4535	669	0
672	0	0
672	0	1
4825	672	0
4890	672	0
675	0	0
675	0	1
5184	675	0
5250	675	0
678	0	0
678	0	1
5548	678	0
5617	678	0
681	0	0
681	0	1
5840	681	0
5891	681	0
684	0	0
684	0	1
6040	684	0
6069	684	0
687	0	0
687	0	1
1375	687	0
690	0	0
690	0	1
1458	690	0
1522	690	0
693	0	0
693	0	1
1775	693	0
1840	693	0
696	0	0
696	0	1
2097	696	0
2165	696	0
699	0	0
699	0	1
2426	699	0
2492	699	0
702	0	0
702	0	1
2757	702	0
2822	702	0
705	0	0
705	0	1
3091	705	0
3156	705	0
708	0	0
708	0	1
3429	708	0
3495	708	0
711	0	0
711	0	1
3772	711	0
3841	711	0
714	0	0
714	0	1
4122	714	0
4189	714	0
717	0	0
717	0	1
4474	717	0
4540	717	0
720	0	0
720	0	1
4829	720	0
4895	720	0
723	0	0
723	0	1
5188	723	0
5255	723	0
726	0	0
726	0	1
5489	726	0
5553	726	0
729	0	0
729	0	1
5792	729	0
5845	729	0
732	0	0
732	0	1
6014	732	0
6045	732	0
735	0	0
735	0	1
1377	735	0
738	0	0
738	0	1
1462	738	0
1527	738	0
741	0	0
741	0	1
1779	741	0
1845	741	0
744	0	0
744	0	1
2101	744	0
2170	744	0
747	0	0
747	0	1
2430	747	0
2497	747	0
750	0	0
750	0	1
2761	750	0
2827	750	0
753	0	0
753	0	1
3095	753	0
3161	753	0
756	0	0
756	0	1
3433	756	0
3500	756	0
759	0	0
759	0	1
3776	759	0
3846	759	0
762	0	0
762	0	1
4126	762	0
4194	762	0
765	0	0
765	0	1
4478	765	0
4545	765	0
768	0	0
768	0	1
4833	768	0
4900	768	0
771	0	0
771	0	1
5130	771	0
5193	771	0
774	0	0
774	0	1
5434	774	0
5494	774	0
777	0	0
777	0	1
5743	777	0
5797	777	0
780	0	0
780	0	1
5984	780	0
6019	780	0
783	0	0
783	0	1
1379	783	0
786	0	0
786	0	1
1466	786	0
1532	786	0
789	0	0
789	0	1
1783	789	0
1850	789	0
792	0	0
792	0	1
2105	792	0
2175	792	0
795	0	0
795	0	1
2434	795	0
2502	795	0
798	0	0
798	0	1
2765	798	0
2832	798	0
801	0	0
801	0	1
3099	801	0
3166	801	0
804	0	0
804	0	1
3437	804	0
3505	804	0
807	0	0
807	0	1
3780	807	0
3851	807	0
810	0	0
810	0	1
4130	810	0
4199	810	0
813	0	0
813	0	1
4482	813	0
4550	813	0
816	0	0
816	0	1
4775	816	0
4838	816	0
819	0	0
819	0	1
5076	819	0
5135	819	0
822	0	0
822	0	1
5383	822	0
5439	822	0
825	0	0
825	0	1
5688	825	0
5748	825	0
828	0	0
828	0	1
5950	828	0
5989	828	0
831	0	0
831	0	1
1381	831	0
834	0	0
834	0	1
1470	834	0
1537	834	0
837	0	0
837	0	1
1787	837	0
1855	837	0
840	0	0
840	0	1
2109	840	0
2180	840	0
843	0	0
843	0	1
2438	843	0
2507	843	0
846	0	0
846	0	1
2769	846	0
2837	846	0
849	0	0
849	0	1
3103	849	0
3171	849	0
852	0	0
852	0	1
3441	852	0
3510	852	0
855	0	0
855	0	1
3784	855	0
3856	855	0
858	0	0
858	0	1
4134	858	0
4204	858	0
861	0	0
861	0	1
4423	861	0
4487	861	0
864	0	0
864	0	1
4721	864	0
4780	864	0
867	0	0
867	0	1
5026	867	0
5081	867	0
870	0	0
870	0	1
5327	870	0
5388	870	0
873	0	0
873	0	1
5633	873	0
5693	873	0
876	0	0
876	0	1
5907	876	0
5955	876	0
879	0	0
879	0	1
1383	879	0
882	0	0
882	0	1
1474	882	0
1542	882	0
885	0	0
885	0	1
1791	885	0
1860	885	0
888	0	0
888	0	1
2113	888	0
2185	888	0
891	0	0
891	0	1
2442	891	0
2512	891	0
894	0	0
894	0	1
2773	894	0
2842	894	0
897	0	0
897	0	1
3107	897	0
3176	897	0
900	0	0
900	0	1
3445	900	0
3515	900	0
903	0	0
903	0	1
3788	903	0
3861	903	0
906	0	0
906	0	1
4073	906	0
4139	906	0
909	0	0
909	0	1
4368	909	0
4428	909	0
912	0	0
912	0	1
4671	912	0
4726	912	0
915	0	0
915	0	1
4968	915	0
5031	915	0
918	0	0
918	0	1
5271	918	0
5332	918	0
921	0	0
921	0	1
5569	921	0
5638	921	0
924	0	0
924	0	1
5861	924	0
5912	924	0
927	0	0
927	0	1
1385	927	0
930	0	0
930	0	1
1478	930	0
1547	930	0
933	0	0
933	0	1
1795	933	0
1865	933	0
936	0	0
936	0	1
2117	936	0
2190	936	0
939	0	0
939	0	1
2446	939	0
2517	939	0
942	0	0
942	0	1
2777	942	0
2847	942	0
945	0	0
945	0	1
3111	945	0
3181	945	0
948	0	0
948	0	1
3449	948	0
3520	948	0
951	0	0
951	0	1
3730	951	0
3793	951	0
954	0	0
954	0	1
4022	954	0
4078	954	0
957	0	0
957	0	1
4323	957	0
4373	957	0
960	0	0
960	0	1
4616	960	0
4676	960	0
963	0	0
963	0	1
4916	963	0
4973	963	0
966	0	0
966	0	1
5209	966	0
5276	966	0
969	0	0
969	0	1
5510	969	0
5574	969	0
972	0	0
972	0	1
5813	972	0
5866	972	0
975	0	0
975	0	1
1387	975	0
978	0	0
978	0	1
1482	978	0
1552	978	0
981	0	0
981	0	1
1799	981	0
1870	981	0
984	0	0
984	0	1
2121	984	0
2195	984	0
987	0	0
987	0	1
2450	987	0
2522	987	0
990	0	0
990	0	1
2781	990	0
2852	990	0
993	0	0
993	0	1
3115	993	0
3186	993	0
996	0	0
996	0	1
3392	996	0
3454	996	0
999	0	0
999	0	1
3681	999	0
3735	999	0
1002	0	0
1002	0	1
3980	1002	0
4027	1002	0
1005	0	0
1005	0	1
4269	1005	0
4328	1005	0
1008	0	0
1008	0	1
4566	1008	0
4621	1008	0
1011	0	0
1011	0	1
4854	1011	0
4921	1011	0
1014	0	0
1014	0	1
5151	1014	0
5214	1014	0
1017	0	0
1017	0	1
5455	1017	0
5515	1017	0
1020	0	0
1020	0	1
5764	1020	0
5818	1020	0
1023	0	0
1023	0	1
1389	1023	0
1026	0	0
1026	0	1
1486	1026	0
1557	1026	0
1029	0	0
1029	0	1
1803	1029	0
1875	1029	0
1032	0	0
1032	0	1
2125	1032	0
2200	1032	0
1035	0	0
1035	0	1
2454	1035	0
2527	1035	0
1038	0	0
1038	0	1
2785	1038	0
2857	1038	0
1041	0	0
1041	0	1
3058	1041	0
3120	1041	0
1044	0	0
1044	0	1
3344	1044	0
3397	1044	0
1047	0	0
1047	0	1
3641	1047	0
3686	1047	0
1050	0	0
1050	0	1
3926	1050	0
3985	1050	0
1053	0	0
1053	0	1
4220	1053	0
4274	1053	0
1056	0	0
1056	0	1
4503	1056	0
4571	1056	0
1059	0	0
1059	0	1
4796	1059	0
4859	1059	0
1062	0	0
1062	0	1
5097	1062	0
5156	1062	0
1065	0	0
1065	0	1
5404	1065	0
5460	1065	0
1068	0	0
1068	0	1
5709	1068	0
5769	1068	0
1071	0	0
1071	0	1
1391	1071	0
1074	0	0
1074	0	1
1490	1074	0
1562	1074	0
1077	0	0
1077	0	1
1807	1077	0
1880	1077	0
1080	0	0
1080	0	1
2129	1080	0
2205	1080	0
1083	0	0
1083	0	1
2458	1083	0
2532	1083	0
1086	0	0
1086	0	1
2727	1086	0
2790	1086	0
1089	0	0
1089	0	1
3010	1089	0
3063	1089	0
1092	0	0
1092	0	1
3305	1092	0
3349	1092	0
1095	0	0
1095	0	1
3586	1095	0
3646	1095	0
1098	0	0
1098	0	1
3877	1098	0
3931	1098	0
1101	0	0
1101	0	1
4155	1101	0
4225	1101	0
1104	0	0
1104	0	1
4444	1104	0
4508	1104	0
1107	0	0
1107	0	1
4742	1107	0
4801	1107	0
1110	0	0
1110	0	1
5047	1110	0
5102	1110	0
1113	0	0
1113	0	1
5348	1113	0
5409	1113	0
1116	0	0
1116	0	1
5654	1116	0
5714	1116	0
1119	0	0
1119	0	1
1393	1119	0
1122	0	0
1122	0	1
1494	1122	0
1567	1122	0
1125	0	0
1125	0	1
1811	1125	0
1885	1125	0
1128	0	0
1128	0	1
2133	1128	0
2210	1128	0
1131	0	0
1131	0	1
2398	1131	0
2463	1131	0
1134	0	0
1134	0	1
2678	1134	0
2732	1134	0
1137	0	0
1137	0	1
2971	1137	0
3015	1137	0
1140	0	0
1140	0	1
3248	1140	0
3310	1140	0
1143	0	0
1143	0	1
3536	1143	0
3591	1143	0
1146	0	0
1146	0	1
3809	1146	0
3882	1146	0
1149	0	0
1149	0	1
4094	1149	0
4160	1149	0
1152	0	0
1152	0	1
4389	1152	0
4449	1152	0
1155	0	0
1155	0	1
4692	1155	0
4747	1155	0
1158	0	0
1158	0	1
4989	1158	0
5052	1158	0
1161	0	0
1161	0	1
5292	1161	0
5353	1161	0
1164	0	0
1164	0	1
5590	1164	0
5659	1164	0
1167	0	0
1167	0	1
1395	1167	0
1170	0	0
1170	0	1
1498	1170	0
1572	1170	0
1173	0	0
1173	0	1
1815	1173	0
1890	1173	0
1176	0	0
1176	0	1
2076	1176	0
2138	1176	0
1179	0	0
1179	0	1
2353	1179	0
2403	1179	0
1182	0	0
1182	0	1
2644	1182	0
2683	1182	0
1185	0	0
1185	0	1
2917	1185	0
2976	1185	0
1188	0	0
1188	0	1
3202	1188	0
3253	1188	0
1191	0	0
1191	0	1
3470	1191	0
3541	1191	0
1194	0	0
1194	0	1
3751	1194	0
3814	1194	0
1197	0	0
1197	0	1
4043	1197	0
4099	1197	0
1200	0	0
1200	0	1
4344	1200	0
4394	1200	0
1203	0	0
1203	0	1
4637	1203	0
4697	1203	0
1206	0	0
1206	0	1
4937	1206	0
4994	1206	0
1209	0	0
1209	0	1
5230	1209	0
5297	1209	0
1212	0	0
1212	0	1
5531	1212	0
5595	1212	0
1215	0	0
1215	0	1
1397	1215	0
1218	0	0
1218	0	1
1502	1218	0
1577	1218	0
1221	0	0
1221	0	1
1759	1221	0
1820	1221	0
1224	0	0
1224	0	1
2033	1224	0
2081	1224	0
1227	0	0
1227	0	1
2322	1227	0
2358	1227	0
1230	0	0
1230	0	1
2591	1230	0
2649	1230	0
1233	0	0
1233	0	1
2873	1233	0
2922	1233	0
1236	0	0
1236	0	1
3136	1236	0
3207	1236	0
1239	0	0
1239	0	1
3413	1239	0
3475	1239	0
1242	0	0
1242	0	1
3702	1242	0
3756	1242	0
1245	0	0
1245	0	1
4001	1245	0
4048	1245	0
1248	0	0
1248	0	1
4290	1248	0
4349	1248	0
1251	0	0
1251	0	1
4587	1251	0
4642	1251	0
1254	0	0
1254	0	1
4875	1254	0
4942	1254	0
1257	0	0
1257	0	1
5172	1257	0
5235	1257	0
1260	0	0
1260	0	1
5476	1260	0
5536	1260	0
1263	0	0
1263	0	1
1399	1263	0
1266	0	0
1266	0	1
1624	1266	0
1684	1266	0
1269	0	0
1269	0	1
1897	1269	0
1945	1269	0
1272	0	0
1272	0	1
2145	1272	0
2221	1272	0
1275	0	0
1275	0	1
2410	1275	0
2474	1275	0
1278	0	0
1278	0	1
2690	1278	0
2743	1278	0
1281	0	0
1281	0	1
2983	1281	0
3026	1281	0
1284	0	0
1284	0	1
3260	1284	0
3321	1284	0
1287	0	0
1287	0	1
3548	1287	0
3602	1287	0
1290	0	0
1290	0	1
3821	1290	0
3893	1290	0
1293	0	0
1293	0	1
4106	1293	0
4171	1293	0
1296	0	0
1296	0	1
4401	1296	0
4460	1296	0
1299	0	0
1299	0	1
4704	1299	0
4758	1299	0
1302	0	0
1302	0	1
5001	1302	0
5063	1302	0
1305	0	0
1305	0	1
5304	1305	0
5364	1305	0
1308	0	0
1308	0	1
5602	1308	0
5670	1308	0
1311	0	0
1311	0	1
1371	1311	0
1508	1311	0
1315	0	0
1315	0	1
1373	1315	0
1513	1315	0
1319	0	0
1319	0	1
1375	1319	0
1518	1319	0
1323	0	0
1323	0	1
1377	1323	0
1523	1323	0
1327	0	0
1327	0	1
1379	1327	0
1528	1327	0
1331	0	0
1331	0	1
1381	1331	0
1533	1331	0
1335	0	0
1335	0	1
1383	1335	0
1538	1335	0
1339	0	0
1339	0	1
1385	1339	0
1543	1339	0
1343	0	0
1343	0	1
1387	1343	0
1548	1343	0
1347	0	0
1347	0	1
1389	1347	0
1553	1347	0
1351	0	0
1351	0	1
1391	1351	0
1558	1351	0
1355	0	0
1355	0	1
1393	1355	0
1563	1355	0
1359	0	0
1359	0	1
1395	1359	0
1568	1359	0
1363	0	0
1363	0	1
1397	1363	0
1573	1363	0
1367	0	0
1367	0	1
1399	1367	0
1578	1367	0
1371	0	0
1372	0	0
1373	0	0
1374	0	0
1375	0	0
1376	0	0
1377	0	0
1378	0	0
1379	0	0
1380	0	0
1381	0	0
1382	0	0
1383	0	0
1384	0	0
1385	0	0
1386	0	0
1387	0	0
1388	0	0
1389	0	0
1390	0	0
1391	0	0
1392	0	0
1393	0	0
1394	0	0
1395	0	0
1396	0	0
1397	0	0
1398	0	0
1399	0	0
1400	0	0
1401	0	0
1401	0	1
1446	1401	0
1506	1401	0
1404	0	0
1404	0	1
1450	1404	0
1511	1404	0
1407	0	0
1407	0	1
1454	1407	0
1516	1407	0
1410	0	0
1410	0	1
1458	1410	0
1521	1410	0
1413	0	0
1413	0	1
1462	1413	0
1526	1413	0
1416	0	0
1416	0	1
1466	1416	0
1531	1416	0
1419	0	0
1419	0	1
1470	1419	0
1536	1419	0
1422	0	0
1422	0	1
1474	1422	0
1541	1422	0
1425	0	0
1425	0	1
1478	1425	0
1546	1425	0
1428	0	0
1428	0	1
1482	1428	0
1551	1428	0
1431	0	0
1431	0	1
1486	1431	0
1556	1431	0
1434	0	0
1434	0	1
1490	1434	0
1561	1434	0
1437	0	0
1437	0	1
1494	1437	0
1566	1437	0
1440	0	0
1440	0	1
1498	1440	0
