ISC file: c3540.isc

Gate	Type	Fanout
3648	AND	 3789 3786
3651	AND	 3731
3652	AND	 3731
3653	NOT	 3731
3654	OR	 3930 3809
3657	BAD	 3734
3658	OR	 3931 3812
3661	BAD	 3740
3662	OR	 3766
3663	BAD	 3743
3664	AND	 3803 3800
3667	AND	 3803 3800
3670	AND	 3753
3671	AND	 3753
3672	NOT	 3753
3673	OR	 3935 3815
3676	BAD	 3756
3677	OR	 3936 3818
3680	BAD	 3762
3681	NOT	 4029
3682	AND	 3824 3821
3685	NOT	 4044
3686	NOT	 4030
3687	NOT	 4047
3688	NOT	 4031
3689	NOT	 4032
3690	AND	 3830 3827
3693	NOT	 4033
3694	NOT	 4052
3695	NOT	 4034
3696	NOT	 4055
3697	BUF	 3778 3777
3700	BUF	 3776 3775
3703	NOT	 4058
3704	NOT	 4066
3705	NAND	 3773
3706	NAND	 3773
3707	NAND	 3774
3708	NAND	 3774
3711	OR	 3780
3712	OR	 3779
3713	AND	 4251
3714	AND	 4376
3715	AND	 4253
3716	AND	 4254
3717	AND	 4255
3718	AND	 4377
3719	AND	 4257
3720	AND	 4258
3721	AND	 3931 3930 3926 3894 3850
3731	OR	 3838
3734	AND	 3931 3926 3855
3740	AND	 3926 3858
3743	AND	 3936 3935 3932 3895 3861
3753	OR	 3845
3756	AND	 3936 3932 3865
3762	AND	 3932 3868
3765	NOT	 3992
3766	NOT	 3996
3773	NAND	 3833
3774	NAND	 3833
3775	NAND	 3884
3776	NOT	 3834
3777	NAND	 3885
3778	NOT	 3835
3779	AND	 4257
3780	AND	 4258
3786	OR	 3912 3894
3789	BAD	 3838
3800	OR	 3916 3895
3803	BAD	 3845
3809	AND	 4446 3920
3812	AND	 4421 3913
3815	AND	 4327 4287
3818	AND	 3921 3917
3821	BUF	 4154 3898
3824	BUF	 4147 3899
3827	BUF	 4161 3911
3830	BUF	 4151 3906
3833	NAND	 5365
3834	NAND	 3884
3835	NAND	 3885
3838	AND	 3937 3931 3930 3926
3845	AND	 3940 3936 3935 3932
3850	BUF	 3953 3950
3855	BUF	 3959 3956
3858	BUF	 3965 3962
3861	BUF	 3971 3968
3865	BUF	 3977 3974
3868	BUF	 3983 3980
3884	NAND	 3924
3885	NAND	 3925
3894	NAND	 3992
3895	NAND	 3996
3898	NOT	 4114
3899	NOT	 4106
3906	NOT	 4110
3911	NOT	 4127
3912	AND	 3947
3913	BUF	 4447 4325
3916	AND	 3948
3917	BUF	 4328 4238
3920	NOT	 4416
3921	BUF	 4393 4013
3924	NOT	 3987
3925	NOT	 3987
3926	AND	 4073 4035 4028
3930	NAND	 3992
3931	NAND	 3992
3932	AND	 4056 4028
3935	NAND	 3996
3936	NAND	 3996
3937	BUF	 4062 4059
3940	BUF	 4070 4067
3947	NOT	 4503
3948	NOT	 4427
3950	BUF	 4058 4057
3953	BUF	 4042 4029
3956	BUF	 4044 4043
3959	BUF	 4045 4030
3962	BUF	 4047 4046
3965	BUF	 4048 4031
3968	BUF	 4066 4065
3971	BUF	 4049 4032
3974	BUF	 4055 4054
3977	BUF	 4050 4033
3980	BUF	 4052 4051
3983	BUF	 4053 4034
3987	NAND	 5366
3992	NAND	 4310 4074
3996	NAND	 4091 4073
4013	NOT	 4329
4028	AND	 5367
4029	NAND	 4105
4030	NAND	 4107
4031	NAND	 4108
4032	NAND	 4109
4033	NAND	 4111
4034	NAND	 4112
4035	BUF	 4284 4283
4042	NOT	 4075
4043	NOT	 4085
4044	NAND	 4116
4045	NOT	 4076
4046	NOT	 4086
4047	NAND	 4119
4048	NOT	 4077
4049	NOT	 4078
4050	NOT	 4079
4051	NOT	 4088
4052	NAND	 4123
4053	NOT	 4080
4054	NOT	 4090
4055	NAND	 4128
4056	AND	 4094
4057	NOT	 4098
4058	NAND	 4139
4059	BUF	 4114 4113
4062	BUF	 4115 4106
4065	NOT	 4101
4066	NAND	 4142
4067	BUF	 4127 4126
4070	BUF	 4122 4110
4073	NAND	 4104
4074	NOT	 4104
4075	NAND	 4105
4076	NAND	 4107
4077	NAND	 4108
4078	NAND	 4109
4079	NAND	 4111
4080	NAND	 4112
4085	NAND	 4116
4086	NAND	 4119
4088	NAND	 4123
4090	NAND	 4128
4091	AND	 4182 4167
4094	OR	 4331 4186 4174
4098	NAND	 4139
4101	NAND	 4142
4104	AND	 4145
4105	NAND	 4146
4106	NAND	 4190
4107	NAND	 4148
4108	NAND	 4149
4109	NAND	 4150
4110	NAND	 4194
4111	NAND	 4152
4112	NAND	 4153
4113	NOT	 4154
4114	NAND	 4197
4115	NOT	 4147
4116	NAND	 4203 4200
4119	NAND	 4213 4209
4122	NOT	 4151
4123	NAND	 4242 4223
4126	NOT	 4161
4127	NAND	 4218
4128	NAND	 4328 4319 4318 4247 4238
4139	NAND	 4705 4239
4142	NAND	 4555 4241
4145	NOT	 5368
4146	NOT	 4189
4147	NAND	 4190
4148	NOT	 4191
4149	NOT	 4192
4150	NOT	 4193
4151	NAND	 4194
4152	NOT	 4195
4153	NOT	 4196
4154	NAND	 4197
4161	NAND	 4218
4167	BUF	 4448 4326 4322 4296 4295 4283
4174	BUF	 4443 4317 4316 4284
4182	BUF	 4528 4299
4186	AND	 4675 4291
4189	AND	 4251
4190	NAND	 4252
4191	AND	 4253
4192	AND	 4254
4193	AND	 4255
4194	NAND	 4256
4195	AND	 4257
4196	AND	 4258
4197	NAND	 4353 4305
4200	BUF	 4448 4447
4203	BUF	 4443 4356 4326 4325 4316
4209	BUF	 4359 4322 4317
4213	BUF	 4448 4443 4326 4316
4218	NAND	 4362 4328 4327 4318
4223	BUF	 4371 4371 4319 4318
4238	AND	 4287
4239	NOT	 4670
4241	NOT	 4511
4242	AND	 4368 4365
4247	BUF	 4330 4329
4251	BAD	 4335
4252	NOT	 4303
4253	BAD	 4338
4254	BAD	 4341
4255	BAD	 4344
4256	NOT	 4304
4257	BAD	 4347
4258	BAD	 4350
4283	AND	 4310
4284	AND	 4608 4413
4287	OR	 4497 4430 4398
4291	NOT	 4636
4295	NOT	 4331
4296	BUF	 4468 4442
4299	NOT	 4487
4303	AND	 4376
4304	AND	 4377
4305	BUF	 4448 4447 4446 4443
4310	OR	 4563 4479 4465
4316	AND	 4435
4317	AND	 4387
4318	AND	 4390
4319	AND	 4545 4493
4322	AND	 4421
4325	NAND	 4416
4326	NAND	 4416
4327	NAND	 4427
4328	NAND	 4427
4329	NAND	 4458
4330	NOT	 4393
4331	AND	 4468 4442
4335	AND	 5085 5080
4338	AND	 5061 5058
4341	AND	 4880 4876
4344	AND	 4991 4988
4347	AND	 4999 4996
4350	AND	 4730 4727
4353	BUF	 4572 4484
4356	BUF	 4552 4452
4359	BUF	 4487 4486
4362	BUF	 4573 4491
4365	BUF	 4678 4461
4368	BUF	 4679 4462
4371	AND	 4464 4463
4376	BAD	 4472
4377	BAD	 4475
4387	AND	 4534 4531
4390	AND	 4540 4537
4393	NAND	 4458
4398	BUF	 4497 4496
4413	BUF	 4668 4506
4416	NAND	 4527 4526
4421	OR	 4509 4508
4427	NAND	 4511 4510
4430	BUF	 4530 4529
4435	AND	 4708 4507
4442	OR	 4498
4443	AND	 4569 4549
4446	NAND	 4503
4447	NAND	 4503
4448	NAND	 4503
4452	NOT	 4509
4458	NAND	 4584 4581
4461	NOT	 4641
4462	NOT	 4643
4463	NAND	 4559
4464	NOT	 4515
4465	BUF	 4563 4562
4468	BAD	 4808 4564
4472	AND	 5055 5050
4475	AND	 5021 5018
4479	BUF	 4733 4568
4484	NOT	 4527
4486	NOT	 4528
4487	NAND	 4576
4491	NOT	 4530
4493	AND	 4716 4558
4496	NOT	 4545
4497	AND	 4589
4498	AND	 4588 4587
4503	NAND	 4616 4613
4506	NOT	 4629
4507	NOT	 4674
4508	NOT	 4552
4509	NAND	 4593
4510	NOT	 4555
4511	NAND	 4599
4515	NAND	 4559
4526	NOT	 4572
4527	NAND	 4619
4528	NAND	 4576
4529	NOT	 4573
4530	NAND	 4623
4531	BUF	 4786 4596
4534	BUF	 4787 4597
4537	BUF	 4788 4602
4540	BUF	 4789 4603
4545	AND	 4589
4549	AND	 4659 4656
4552	NAND	 4593
4555	NAND	 4599
4558	NOT	 4677
4559	NAND	 4650 4647
4562	NOT	 4608
4563	AND	 4644
4564	BUF	 4901 4900 4664
4568	NOT	 4688
4569	BUF	 4630 4629
4572	NAND	 4619
4573	NAND	 4623
4576	NAND	 4636 4635
4581	BUF	 4641 4640
4584	BUF	 4643 4642
4587	OR	 4667
4588	BAD	 4628
4589	OR	 5369
4593	NAND	 4694 4691
4596	NOT	 4748
4597	NOT	 4750
4599	NAND	 4700 4697
4602	NOT	 4754
4603	NOT	 4756
4608	AND	 4644
4613	BUF	 4688 4687
4616	BUF	 4670 4669
4619	NAND	 4674 4673
4623	NAND	 4677 4676
4628	NOT	 4667
4629	NAND	 4704
4630	NOT	 4668
4635	NOT	 4675
4636	NAND	 4711
4640	NOT	 4678
4641	NAND	 4717
4642	NOT	 4679
4643	NAND	 4721
4644	BAD	 4916 4722
4647	AND	 4730 4727
4650	AND	 4730 4727
4656	BUF	 4924 4706
4659	BUF	 4925 4707
4664	BUF	 4873 4726
4667	AND	 5370
4668	NAND	 4704
4669	NOT	 4705
4670	NAND	 4740
4673	NOT	 4708
4674	NAND	 4743
4675	NAND	 4711
4676	NOT	 4716
4677	NAND	 4757
4678	NAND	 4717
4679	NAND	 4721
4687	NOT	 4733
4688	NAND	 4769
4691	BUF	 4748 4747
4694	BUF	 4750 4749
4697	BUF	 4754 4753
4700	BUF	 4756 4755
4704	NAND	 4772
4705	NAND	 4740
4706	NOT	 4897
4707	NOT	 4899
4708	NAND	 4743
4711	NAND	 4797 4794
4716	NAND	 4757
4717	NAND	 4901 4808 4800
4721	NAND	 4775
4722	BUF	 4982 4981 4805
4726	NOT	 4829
4727	OR	 4815 4812
4730	BAD	 5066 4778
4733	NAND	 4769
4740	NAND	 4847 4844
4743	NAND	 4982 4850 4831
4747	NOT	 4786
4748	NAND	 4818
4749	NOT	 4787
4750	NAND	 4822
4753	NOT	 4788
4754	NAND	 4823
4755	NOT	 4789
4756	NAND	 4826
4757	NAND	 4901 4854 4838
4769	NAND	 4860 4816
4772	AND	 4859 4817
4775	NOT	 4830 4829
4778	NOT	 4815
4786	NAND	 4818
4787	NAND	 4822
4788	NAND	 4823
4789	NAND	 4826
4794	AND	 4880 4876
4797	AND	 4880 4876
4800	AND	 4999 4996
4805	BUF	 4952 4870
4808	AND	 4930 4872
4812	BUF	 5108 4885
4815	AND	 5371
4816	NOT	 4859
4817	NOT	 4860
4818	NAND	 4982 4916 4907
4822	NAND	 4889
4823	NAND	 4913 4901
4826	NAND	 4868
4829	NAND	 4906
4830	NOT	 4873
4831	AND	 5055 5050
4838	AND	 5021 5018
4844	BUF	 4897 4896
4847	BUF	 4899 4898
4850	BUF	 4969 4902
4854	BUF	 4905 4904
4859	NAND	 4895
4860	NAND	 4895
4868	NOT	 4900
4870	NOT	 4928
4872	NOT	 4905
4873	NAND	 4906
4876	OR	 4944 4940 4937
4880	BAD	 5133 4920
4885	NOT	 5094
4889	NOT	 4929 4928
4895	NAND	 4921
4896	NOT	 4924
4897	NAND	 4946
4898	NOT	 4925
4899	NAND	 4949
4900	BAD	 4926
4901	AND	 4926
4902	NOT	 4950
4904	NOT	 4930
4905	NAND	 4953
4906	NAND	 4931
4907	AND	 5061 5058
4913	AND	 4991 4988
4916	AND	 4951 4950
4920	NOT	 4944
4921	AND	 4965 4964
4924	NAND	 4946
4925	NAND	 4949
4926	OR	 4954
4928	NAND	 4970
4929	NOT	 4952
4930	NAND	 4953
4931	NOT	 4957
4937	BUF	 5220 4978
4940	BUF	 5221 4979
4944	AND	 5372
4946	NAND	 4985 4982
4949	NAND	 4968
4950	NAND	 4983
4951	NOT	 4969
4952	NAND	 4970
4953	NAND	 4973
4954	AND	 4991 4988
4957	AND	 4999 4996
4964	OR	 5002
4965	BAD	 4980
4968	NOT	 4981
4969	NAND	 4983
4970	NAND	 4984
4973	AND	 5021 5018
4978	NOT	 5196
4979	NOT	 5198
4980	NOT	 5002
4981	BAD	 5007
4982	AND	 5007
4983	NAND	 5010
4984	NOT	 5013
4985	AND	 5085 5080
4988	OR	 5045 5042
4991	BAD	 5066 5026
4996	OR	 5047 5039
4999	BAD	 5066 5029
5002	AND	 5373
5007	OR	 5030
5010	AND	 5055 5050
5013	AND	 5061 5058
5018	OR	 5078 5070
5021	BAD	 5066 5046
5026	NOT	 5045
5029	NOT	 5047
5030	AND	 5085 5080
5039	BUF	 5095 5094
5042	BUF	 5125 5097
5045	AND	 5374
5046	NOT	 5078
5047	AND	 5375
5050	OR	 5117 5114 5102 5102
5055	BAD	 5136 5133
5058	OR	 5121 5111
5061	BAD	 5133 5103
5066	AND	 5173 5166
5070	BUF	 5110 5109
5078	AND	 5376
5080	OR	 5139 5128 5120 5120
5085	BAD	 5136 5133
5094	NAND	 5122
5095	NOT	 5108
5097	NOT	 5110
5102	AND	 5377
5103	NOT	 5121
5108	NAND	 5122
5109	NOT	 5125
5110	NAND	 5145
5111	BUF	 5154 5151
5114	AND	 5163 5160
5117	BUF	 5212 5159
5120	AND	 5378
5121	AND	 5379
5122	NAND	 5177 5174
5125	NAND	 5145
5128	AND	 5188 5184
5133	AND	 5173 5166
5136	AND	 5193
5139	BUF	 5183 5182
5145	NAND	 5209 5205
5151	BUF	 5197 5196
5154	BUF	 5199 5198
5159	NOT	 5183
5160	BUF	 5242 5201
5163	BUF	 5243 5203
5166	AND	 5192
5173	AND	 5193
5174	BUF	 5245 5217
5177	BUF	 5246 5219
5182	NOT	 5212
5183	NAND	 5228
5184	BUF	 5223 5222
5188	BUF	 5225 5224
5192	NOT	 5380
5193	BAD	 5215
5196	NAND	 5236
5197	NOT	 5220
5198	NAND	 5240
5199	NOT	 5221
5201	NOT	 5223
5203	NOT	 5224
5205	BUF	 5233 5232
5209	BUF	 5235 5234
5212	NAND	 5228
5215	AND	 5231
5217	NOT	 5232
5219	NOT	 5234
5220	NAND	 5236
5221	NAND	 5240
5222	NOT	 5242
5223	NAND	 5254
5224	NAND	 5257
5225	NOT	 5243
5228	NAND	 5295 5253
5231	NOT	 5381
5232	NAND	 5258
5233	NOT	 5245
5234	NAND	 5261
5235	NOT	 5246
5236	NAND	 5285 5277 5269
5240	NAND	 5250
5242	NAND	 5254
5243	NAND	 5257
5245	NAND	 5258
5246	NAND	 5261
5250	NOT	 5286 5278
5253	NOT	 5284
5254	NAND	 5278 5277
5257	NAND	 5266
5258	NAND	 5292 5289
5261	NAND	 5279
5266	NOT	 5286 5285
5269	BUF	 5284 5283
5277	AND	 5298
5278	AND	 5298
5279	NOT	 5306 5303
5283	NOT	 5295
5284	NAND	 5309
5285	AND	 5298
5286	AND	 5298
5289	BUF	 5354 5313
5292	BUF	 5355 5312
5295	NAND	 5309
5298	OR	 5327 5324
5303	BUF	 5350 5323
5306	BUF	 5351 5322
5309	NAND	 5335 5332
5312	NOT	 5349
5313	NOT	 5348
5322	NOT	 5341
5323	NOT	 5340
5324	BUF	 5345 5340
5327	BUF	 5344 5341
5332	BUF	 5353 5348
5335	BUF	 5352 5349
5340	NAND	 5356
5341	NAND	 5357
5344	NOT	 5351
5345	NOT	 5350
5348	NAND	 5358
5349	NAND	 5359
5350	NAND	 5356
5351	NAND	 5357
5352	NOT	 5355
5353	NOT	 5354
5354	NAND	 5358
5355	NAND	 5359
5356	NAND	 5360
5357	NAND	 5360
5358	NAND	 5361
5359	NAND	 5361
5360	AND	 5382
5361	NAND	 5383
5362	PO	
5363	PO	
5364	PO	
5365	PO	
5366	PO	
5367	PO	
5368	PO	
5369	PO	
5370	PO	
5371	PO	
5372	PO	
5373	PO	
5374	PO	
5375	PO	
5376	PO	
5377	PO	
5378	PO	
5379	PO	
5380	PO	
5381	PO	
5382	PO	
5383	PO	

Gate1	Gate2	Fault
1	0	0
1	0	1
913	1	1
914	1	1
1197	1	0
1219	1	0
1409	1	0
1667	1	1
1670	1	1
13	0	0
13	0	1
793	13	1
913	13	1
1667	13	1
1670	13	1
20	0	0
20	0	1
793	20	1
890	20	1
891	20	1
892	20	1
914	20	1
1117	20	0
33	0	0
33	0	1
829	33	1
896	33	0
914	33	1
41	0	0
41	0	1
829	41	1
835	41	0
45	0	0
45	0	1
835	45	0
1337	45	1
50	0	0
50	0	1
1792	50	1
1870	50	0
2068	50	1
58	0	0
58	0	1
1875	58	0
2073	58	1
2148	58	1
68	0	0
68	0	1
1880	68	0
2078	68	1
77	0	0
77	0	1
1589	77	1
1791	77	1
1798	77	1
1885	77	0
2022	77	1
2083	77	1
87	0	0
87	0	1
1714	87	1
1735	87	1
1890	87	0
2024	87	1
2088	87	1
97	0	0
97	0	1
1895	97	0
2026	97	1
2093	97	1
107	0	0
107	0	1
1797	107	1
1900	107	0
2028	107	1
2098	107	1
116	0	0
116	0	1
1600	116	1
1799	116	1
1905	116	0
2030	116	1
2103	116	1
124	0	1
125	0	0
125	0	1
3214	125	1
3215	125	1
128	0	0
128	0	1
3213	128	1
3222	128	1
3223	128	1
132	0	0
132	0	1
3212	132	1
3221	132	1
3230	132	1
3231	132	1
137	0	0
137	0	1
3211	137	1
3220	137	1
3229	137	1
3238	137	1
3239	137	1
143	0	0
143	0	1
3210	143	1
3219	143	1
3228	143	1
3237	143	1
3246	143	1
3247	143	1
150	0	0
150	0	1
1788	150	1
3209	150	1
3218	150	1
3227	150	1
3236	150	1
3245	150	1
3254	150	1
3255	150	1
159	0	0
159	0	1
1790	159	1
3208	159	1
3217	159	1
3226	159	1
3235	159	1
3244	159	1
3253	159	1
3262	159	1
3263	159	1
169	0	0
169	0	1
1179	169	0
3407	169	1
3423	169	1
3431	169	1
3439	169	1
3455	169	1
3463	169	1
3645	169	1
3664	169	1
179	0	0
179	0	1
892	179	1
3410	179	1
3426	179	1
3434	179	1
3442	179	1
3458	179	1
3466	179	1
3648	179	1
3667	179	1
190	0	0
190	0	1
3413	190	1
3429	190	1
3437	190	1
3445	190	1
3461	190	1
3469	190	1
3651	190	1
3670	190	1
200	0	0
200	0	1
890	200	1
891	200	1
1803	200	1
3414	200	1
3430	200	1
3438	200	1
3446	200	1
3462	200	1
3470	200	1
3652	200	1
3671	200	1
213	0	0
213	0	1
1909	213	1
1912	213	1
1913	213	1
1917	213	1
1922	213	1
1926	213	1
5215	213	1
222	0	1
223	0	0
223	0	1
1644	223	1
2023	223	1
226	0	0
226	0	1
1251	226	1
1645	226	1
2025	226	1
2417	226	1
232	0	0
232	0	1
1252	232	1
1646	232	1
2027	232	1
2420	232	1
238	0	0
238	0	1
1253	238	1
1647	238	1
2029	238	1
2425	238	1
244	0	0
244	0	1
1254	244	1
1648	244	1
2031	244	1
2430	244	1
250	0	0
250	0	1
1067	250	1
1255	250	1
1649	250	1
2033	250	1
2435	250	1
257	0	0
257	0	1
768	257	0
1256	257	1
1650	257	1
2035	257	1
2438	257	1
264	0	0
264	0	1
768	264	0
1257	264	1
2037	264	1
2443	264	1
270	0	0
270	0	1
1258	270	1
2448	270	1
274	0	0
274	0	1
2418	274	1
2421	274	1
2426	274	1
2431	274	1
2436	274	1
2439	274	1
2444	274	1
2449	274	1
283	0	0
283	0	1
1801	283	1
2032	283	1
3271	283	1
3286	283	1
3293	283	1
3300	283	1
3307	283	1
3314	283	1
3321	283	1
3328	283	1
294	0	0
294	0	1
2034	294	1
3279	294	1
3294	294	1
3301	294	1
3308	294	1
3315	294	1
3322	294	1
3329	294	1
303	0	0
303	0	1
2036	303	1
3287	303	1
3302	303	1
3309	303	1
3316	303	1
3323	303	1
3330	303	1
311	0	0
311	0	1
3295	311	1
3310	311	1
3317	311	1
3324	311	1
3331	311	1
317	0	0
317	0	1
3303	317	1
3318	317	1
3325	317	1
3332	317	1
322	0	0
322	0	1
3311	322	1
3326	322	1
3333	322	1
326	0	0
326	0	1
3319	326	1
3334	326	1
329	0	1
330	0	0
330	0	1
4186	330	1
4242	330	1
4331	330	1
4387	330	1
4390	330	1
4435	330	1
4493	330	1
4545	330	1
4549	330	1
4608	330	1
4772	330	1
343	0	0
343	0	1
1913	343	1
1917	343	1
1922	343	1
1926	343	1
349	0	0
350	0	0
350	0	1
2307	350	1
2310	350	1
655	0	0
655	0	1
1251	655	1
1520	655	1
3216	655	1
3225	655	1
3234	655	1
3243	655	1
3252	655	1
3261	655	1
3270	655	1
665	0	0
665	0	1
2148	665	1
2398	665	1
2898	665	1
670	0	0
670	0	1
1252	670	1
3224	670	1
3233	670	1
3242	670	1
3251	670	1
3260	670	1
3269	670	1
3272	670	1
679	0	0
679	0	1
1263	679	1
2899	679	1
683	0	0
683	0	1
1267	683	1
1729	683	1
686	0	0
686	0	1
1263	686	1
2900	686	1
690	0	0
690	0	1
1253	690	1
3232	690	1
3241	690	1
3250	690	1
3259	690	1
3268	690	1
3273	690	1
3280	690	1
699	0	0
699	0	1
1267	699	1
2348	699	1
702	0	0
702	0	1
1505	702	1
2901	702	1
706	0	0
706	0	1
1254	706	1
3240	706	1
3249	706	1
3258	706	1
3267	706	1
3274	706	1
3281	706	1
3288	706	1
715	0	0
715	0	1
1255	715	1
3248	715	1
3257	715	1
3266	715	1
3275	715	1
3282	715	1
3289	715	1
3296	715	1
724	0	0
724	0	1
2347	724	1
727	0	0
727	0	1
1256	727	1
3256	727	1
3265	727	1
3276	727	1
3283	727	1
3290	727	1
3297	727	1
3304	727	1
736	0	0
736	0	1
1264	736	1
2351	736	1
740	0	0
740	0	1
1257	740	1
3264	740	1
3277	740	1
3284	740	1
3291	740	1
3298	740	1
3305	740	1
3312	740	1
749	0	0
749	0	1
1264	749	1
2355	749	1
753	0	0
753	0	1
1258	753	1
2349	753	1
3278	753	1
3285	753	1
3292	753	1
3299	753	1
3306	753	1
3313	753	1
3320	753	1
763	0	0
763	0	1
1722	763	1
1725	763	1
2353	763	1
768	0	1
769	0	0
769	0	1
1322	769	1
1452	769	1
772	0	0
772	0	1
1325	772	1
1328	772	1
1331	772	1
1756	772	1
1761	772	1
1821	772	1
779	0	0
779	0	1
1306	779	1
1315	779	1
782	0	0
782	0	1
1337	782	1
1452	782	1
786	0	0
786	0	1
1325	786	1
1328	786	1
1331	786	1
1761	786	1
1824	786	1
1833	786	1
794	0	0
794	0	1
1337	794	1
1452	794	1
1824	794	1
798	0	0
798	0	1
1325	798	1
1328	798	1
1756	798	1
1761	798	1
803	0	0
803	0	1
1580	803	1
1583	803	1
1585	803	1
1588	803	1
1591	803	1
1594	803	1
1596	803	1
1599	803	1
820	0	0
821	0	0
821	0	1
1738	821	1
1818	821	1
825	0	0
825	0	1
1747	825	1
829	0	0
829	0	1
832	0	0
832	0	1
1315	832	1
835	0	1
836	0	0
836	0	1
1315	836	1
1322	836	1
839	0	0
839	0	1
842	0	0
842	0	1
1250	842	1
1338	842	1
845	0	0
845	0	1
1787	845	1
1794	845	1
848	0	0
848	0	1
1250	848	1
1338	848	1
851	0	0
851	0	1
1789	851	1
1796	851	1
854	0	0
854	0	1
1250	854	1
1338	854	1
1586	854	1
858	0	0
858	0	1
1793	858	1
1800	858	1
861	0	0
861	0	1
1340	861	1
1343	861	1
864	0	0
864	0	1
1795	864	1
1802	864	1
867	0	0
867	0	1
1340	867	1
1343	867	1
870	0	0
870	0	1
1340	870	1
1343	870	1
1597	870	1
874	0	0
874	0	1
1562	874	1
877	0	0
877	0	1
880	0	0
880	0	1
883	0	0
883	0	1
1353	883	0
1358	883	0
886	0	0
886	0	1
1353	886	0
1358	886	0
889	0	1
890	0	1
891	0	1
892	0	0
892	0	1
895	0	0
896	0	0
896	0	1
1850	896	1
1852	896	1
1854	896	1
1856	896	1
1858	896	1
1860	896	1
1862	896	1
1864	896	1
913	0	1
914	0	1
915	0	0
916	0	0
917	0	0
917	0	1
3383	917	1
920	0	0
920	0	1
1461	920	0
1464	920	0
923	0	0
923	0	1
1461	923	0
1464	923	0
926	0	0
926	0	1
1510	926	1
929	0	0
929	0	1
1509	929	1
932	0	0
932	0	1
1512	932	1
935	0	0
935	0	1
1511	935	1
938	0	0
938	0	1
1692	938	1
941	0	0
941	0	1
1691	941	1
944	0	0
944	0	1
1694	944	1
947	0	0
947	0	1
1693	947	1
950	0	0
950	0	1
2133	950	1
953	0	0
953	0	1
1960	953	1
956	0	0
956	0	1
1981	956	1
959	0	0
959	0	1
1961	959	1
962	0	0
962	0	1
1982	962	1
965	0	0
965	0	1
4515	965	1
1067	0	1
1117	0	0
1117	0	1
1580	1117	1
1583	1117	1
1585	1117	1
1588	1117	1
1591	1117	1
1594	1117	1
1596	1117	1
1599	1117	1
1179	0	1
1196	0	0
1197	0	0
1197	0	1
2068	1197	1
2073	1197	1
2078	1197	1
2083	1197	1
1202	0	0
1202	0	1
1869	1202	1
1874	1202	1
1879	1202	1
1884	1202	1
1889	1202	1
1894	1202	1
1899	1202	1
1904	1202	1
1219	0	0
1219	0	1
2088	1219	1
2093	1219	1
2098	1219	1
2103	1219	1
1250	0	1
1251	0	1
1252	0	1
1253	0	1
1254	0	1
1255	0	1
1256	0	1
1257	0	1
1258	0	1
1259	0	1
1260	0	1
1261	0	1
1262	0	1
1263	0	1
1264	0	0
1264	0	1
1714	1264	1
1735	1264	1
1267	0	1
1268	0	0
1268	0	1
1729	1268	1
1271	0	1
1272	0	1
1273	0	0
1273	0	1
2350	1273	1
1276	0	0
1276	0	1
1966	1276	1
1279	0	0
1279	0	1
1756	1279	1
1821	1279	1
1298	0	0
1298	0	1
1815	1298	1
1824	1298	1
1833	1298	1
1302	0	0
1302	0	1
1761	1302	1
1815	1302	1
1818	1302	1
1306	0	0
1306	0	1
2418	1306	1
2421	1306	1
2426	1306	1
2431	1306	1
1315	0	0
1315	0	1
2439	1315	1
2444	1315	1
2449	1315	1
1322	0	0
1322	0	1
2436	1322	1
1325	0	0
1325	0	1
1738	1325	1
1747	1325	1
1328	0	0
1328	0	1
2181	1328	1
1331	0	0
1331	0	1
2184	1331	1
1334	0	0
1334	0	1
2482	1334	1
1337	0	1
1338	0	1
1339	0	1
1340	0	0
1340	0	1
1722	1340	1
1725	1340	1
1343	0	1
1344	0	1
1345	0	1
1346	0	1
1347	0	1
1348	0	1
1349	0	1
1350	0	1
1351	0	1
1352	0	1
1353	0	0
1353	0	1
2191	1353	1
2194	1353	1
2203	1353	1
2206	1353	1
1358	0	0
1358	0	1
2185	1358	1
2188	1358	1
2197	1358	1
2200	1358	1
1363	0	0
1363	0	1
1803	1363	1
1806	1363	1
1366	0	0
1366	0	1
1809	1366	1
1812	1366	1
1369	0	0
1369	0	1
3540	1369	1
3542	1369	1
3544	1369	1
3546	1369	1
3548	1369	1
3550	1369	1
3552	1369	1
1384	0	0
1384	0	1
1850	1384	1
1852	1384	1
1854	1384	1
1856	1384	1
1858	1384	1
1860	1384	1
1862	1384	1
1864	1384	1
1401	0	1
1402	0	1
1403	0	1
1404	0	1
1405	0	1
1406	0	1
1407	0	1
1408	0	1
1409	0	0
1409	0	1
1869	1409	1
1870	1409	0
1874	1409	1
1875	1409	0
1879	1409	1
1880	1409	0
1884	1409	1
1885	1409	0
1889	1409	1
1890	1409	0
1894	1409	1
1895	1409	0
1899	1409	1
1900	1409	0
1904	1409	1
1905	1409	0
1426	0	1
1427	0	1
1452	0	0
1452	0	1
1909	1452	1
1912	1452	1
1913	1452	1
1917	1452	1
1922	1452	1
1926	1452	1
1459	0	1
1460	0	1
1461	0	0
1461	0	1
5114	1461	1
5128	1461	1
1464	0	0
1464	0	1
5136	1464	1
1467	0	1
1468	0	1
1469	0	1
1470	0	1
1471	0	0
1471	0	1
1940	1471	1
1474	0	1
1475	0	0
1475	0	1
2135	1475	1
1478	0	0
1478	0	1
2134	1478	1
1481	0	0
1481	0	1
