ISC file: c1355.isc

Gate	Type	Fanout
986	0	0
986	0	1
996	986	1
1001	986	1
1006	986	1
1011	986	1
991	0	0
991	0	1
1016	991	1
1021	991	1
1026	991	1
1031	991	1
996	0	0
996	0	1
1036	996	1
1039	996	1
1042	996	1
1045	996	1
1001	0	0
1001	0	1
1048	1001	1
1051	1001	1
1054	1001	1
1057	1001	1
1006	0	0
1006	0	1
1060	1006	1
1063	1006	1
1066	1006	1
1069	1006	1
1011	0	0
1011	0	1
1072	1011	1
1075	1011	1
1078	1011	1
1081	1011	1
1016	0	0
1016	0	1
1084	1016	1
1087	1016	1
1090	1016	1
1093	1016	1
1021	0	0
1021	0	1
1096	1021	1
1099	1021	1
1102	1021	1
1105	1021	1
1026	0	0
1026	0	1
1108	1026	1
1111	1026	1
1114	1026	1
1117	1026	1
1031	0	0
1031	0	1
1120	1031	1
1123	1031	1
1126	1031	1
1129	1031	1
1036	0	0
1036	0	1
1132	1036	1
1229	1036	1
1039	0	0
1039	0	1
1135	1039	1
1231	1039	1
1042	0	0
1042	0	1
1138	1042	1
1233	1042	1
1045	0	0
1045	0	1
1141	1045	1
1235	1045	1
1048	0	0
1048	0	1
1144	1048	1
1237	1048	1
1051	0	0
1051	0	1
1147	1051	1
1239	1051	1
1054	0	0
1054	0	1
1150	1054	1
1241	1054	1
1057	0	0
1057	0	1
1153	1057	1
1243	1057	1
1060	0	0
1060	0	1
1156	1060	1
1245	1060	1
1063	0	0
1063	0	1
1159	1063	1
1247	1063	1
1066	0	0
1066	0	1
1162	1066	1
1249	1066	1
1069	0	0
1069	0	1
1165	1069	1
1251	1069	1
1072	0	0
1072	0	1
1168	1072	1
1253	1072	1
1075	0	0
1075	0	1
1171	1075	1
1255	1075	1
1078	0	0
1078	0	1
1174	1078	1
1257	1078	1
1081	0	0
1081	0	1
1177	1081	1
1259	1081	1
1084	0	0
1084	0	1
1180	1084	1
1261	1084	1
1087	0	0
1087	0	1
1183	1087	1
1263	1087	1
1090	0	0
1090	0	1
1186	1090	1
1265	1090	1
1093	0	0
1093	0	1
1189	1093	1
1267	1093	1
1096	0	0
1096	0	1
1192	1096	1
1269	1096	1
1099	0	0
1099	0	1
1195	1099	1
1271	1099	1
1102	0	0
1102	0	1
1198	1102	1
1273	1102	1
1105	0	0
1105	0	1
1201	1105	1
1275	1105	1
1108	0	0
1108	0	1
1204	1108	1
1277	1108	1
1111	0	0
1111	0	1
1207	1111	1
1279	1111	1
1114	0	0
1114	0	1
1210	1114	1
1281	1114	1
1117	0	0
1117	0	1
1213	1117	1
1283	1117	1
1120	0	0
1120	0	1
1216	1120	1
1285	1120	1
1123	0	0
1123	0	1
1219	1123	1
1287	1123	1
1126	0	0
1126	0	1
1222	1126	1
1289	1126	1
1129	0	0
1129	0	1
1225	1129	1
1291	1129	1
1132	0	0
1132	0	1
1228	1132	1
1229	1132	1
1135	0	0
1135	0	1
1230	1135	1
1231	1135	1
1138	0	0
1138	0	1
1232	1138	1
1233	1138	1
1141	0	0
1141	0	1
1234	1141	1
1235	1141	1
1144	0	0
1144	0	1
1236	1144	1
1237	1144	1
1147	0	0
1147	0	1
1238	1147	1
1239	1147	1
1150	0	0
1150	0	1
1240	1150	1
1241	1150	1
1153	0	0
1153	0	1
1242	1153	1
1243	1153	1
1156	0	0
1156	0	1
1244	1156	1
1245	1156	1
1159	0	0
1159	0	1
1246	1159	1
1247	1159	1
1162	0	0
1162	0	1
1248	1162	1
1249	1162	1
1165	0	0
1165	0	1
1250	1165	1
1251	1165	1
1168	0	0
1168	0	1
1252	1168	1
1253	1168	1
1171	0	0
1171	0	1
1254	1171	1
1255	1171	1
1174	0	0
1174	0	1
1256	1174	1
1257	1174	1
1177	0	0
1177	0	1
1258	1177	1
1259	1177	1
1180	0	0
1180	0	1
1260	1180	1
1261	1180	1
1183	0	0
1183	0	1
1262	1183	1
1263	1183	1
1186	0	0
1186	0	1
1264	1186	1
1265	1186	1
1189	0	0
1189	0	1
1266	1189	1
1267	1189	1
1192	0	0
1192	0	1
1268	1192	1
1269	1192	1
1195	0	0
1195	0	1
1270	1195	1
1271	1195	1
1198	0	0
1198	0	1
1272	1198	1
1273	1198	1
1201	0	0
1201	0	1
1274	1201	1
1275	1201	1
1204	0	0
1204	0	1
1276	1204	1
1277	1204	1
1207	0	0
1207	0	1
1278	1207	1
1279	1207	1
1210	0	0
1210	0	1
1280	1210	1
1281	1210	1
1213	0	0
1213	0	1
1282	1213	1
1283	1213	1
1216	0	0
1216	0	1
1284	1216	1
1285	1216	1
1219	0	0
1219	0	1
1286	1219	1
1287	1219	1
1222	0	0
1222	0	1
1288	1222	1
1289	1222	1
1225	0	0
1225	0	1
1290	1225	1
1291	1225	1
1228	0	1
1229	0	1
1230	0	1
1231	0	1
1232	0	1
1233	0	1
1234	0	1
1235	0	1
1236	0	1
1237	0	1
1238	0	1
1239	0	1
1240	0	1
1241	0	1
1242	0	1
1243	0	1
1244	0	1
1245	0	1
1246	0	1
1247	0	1
1248	0	1
1249	0	1
1250	0	1
1251	0	1
1252	0	1
1253	0	1
1254	0	1
1255	0	1
1256	0	1
1257	0	1
1258	0	1
1259	0	1
1260	0	1
1261	0	1
1262	0	1
1263	0	1
1264	0	1
1265	0	1
1266	0	1
1267	0	1
1268	0	1
1269	0	1
1270	0	1
1271	0	1
1272	0	1
1273	0	1
1274	0	1
1275	0	1
1276	0	1
1277	0	1
1278	0	1
1279	0	1
1280	0	1
1281	0	1
1282	0	1
1283	0	1
1284	0	1
1285	0	1
1286	0	1
1287	0	1
1288	0	1
1289	0	1
1290	0	1
1291	0	1
1324	0	0
1324	0	1
1325	0	0
1325	0	1
1326	0	0
1326	0	1
1327	0	0
1327	0	1
1328	0	0
1328	0	1
1329	0	0
1329	0	1
1330	0	0
1330	0	1
1331	0	0
1331	0	1
1332	0	0
1332	0	1
1333	0	0
1333	0	1
1334	0	0
1334	0	1
1335	0	0
1335	0	1
1336	0	0
1336	0	1
1337	0	0
1337	0	1
1338	0	0
1338	0	1
1339	0	0
1339	0	1
1340	0	0
1340	0	1
1341	0	0
1341	0	1
1342	0	0
1342	0	1
1343	0	0
1343	0	1
1344	0	0
1344	0	1
1345	0	0
1345	0	1
1346	0	0
1346	0	1
1347	0	0
1347	0	1
1348	0	0
1348	0	1
1349	0	0
1349	0	1
1350	0	0
1350	0	1
1351	0	0
1351	0	1
1352	0	0
1352	0	1
1353	0	0
1353	0	1
1354	0	0
1354	0	1
1355	0	0
1355	0	1

Circuit processing completed. c1355.isc

