ISC file: c1908.isc

Gate	Type	Fanout
676	0	0
676	0	1
1942	676	1
679	0	0
679	0	1
1941	679	1
682	0	0
682	0	1
2881	682	1
685	0	0
685	0	1
2882	685	1
688	0	0
688	0	1
1309	688	1
691	0	0
691	0	1
1310	691	1
694	0	0
694	0	1
1311	694	1
697	0	0
697	0	1
1312	697	1
700	0	0
700	0	1
1313	700	1
703	0	0
703	0	1
1314	703	1
706	0	0
706	0	1
1315	706	1
709	0	0
709	0	1
1316	709	1
712	0	0
712	0	1
1317	712	1
715	0	0
715	0	1
1318	715	1
718	0	0
718	0	1
1120	718	1
721	0	0
721	0	1
1119	721	1
724	0	0
724	0	1
1122	724	1
727	0	0
727	0	1
1121	727	1
730	0	0
730	0	1
1327	730	1
733	0	0
733	0	1
1328	733	1
736	0	0
736	0	1
1129	736	1
739	0	0
739	0	1
1128	739	1
742	0	0
742	0	1
1131	742	1
745	0	0
745	0	1
1130	745	1
748	0	0
748	0	1
1133	748	1
751	0	0
751	0	1
1132	751	1
886	0	1
887	0	1
888	0	1
889	0	1
890	0	1
891	0	1
892	0	1
893	0	1
894	0	1
895	0	1
896	0	1
897	0	1
898	0	1
899	0	0
899	0	1
2279	899	1
903	0	0
903	0	1
2279	903	1
907	0	0
907	0	1
910	0	0
910	0	1
913	0	1
914	0	1
915	0	1
916	0	1
917	0	1
918	0	1
919	0	1
920	0	1
921	0	1
922	0	1
923	0	0
923	0	1
1171	923	1
1188	923	1
926	0	0
926	0	1
2627	926	1
2628	926	1
2629	926	1
2630	926	1
2631	926	1
2632	926	1
2633	926	1
2634	926	1
935	0	0
935	0	1
1488	935	1
938	0	1
939	0	0
939	0	1
1487	939	1
942	0	1
943	0	0
943	0	1
1489	943	1
946	0	1
947	0	0
947	0	1
1492	947	1
950	0	1
951	0	0
951	0	1
1494	951	1
954	0	1
955	0	0
955	0	1
1493	955	1
958	0	1
959	0	0
959	0	1
1837	959	1
962	0	0
962	0	1
1825	962	1
965	0	0
965	0	1
1500	965	1
968	0	1
969	0	0
969	0	1
1495	969	1
972	0	1
973	0	0
973	0	1
1501	973	1
976	0	1
977	0	0
977	0	1
1496	977	1
980	0	1
981	0	0
981	0	1
1231	981	1
984	0	1
985	0	0
985	0	1
1160	985	1
988	0	1
989	0	1
990	0	1
991	0	1
992	0	1
993	0	1
994	0	0
994	0	1
1504	994	1
997	0	1
998	0	0
998	0	1
1498	998	1
1001	0	1
1002	0	1
1003	0	1
1004	0	1
1005	0	1
1006	0	1
1007	0	1
1008	0	1
1009	0	1
1010	0	0
1010	0	1
1206	1010	1
1013	0	0
1013	0	1
1208	1013	1
1016	0	0
1016	0	1
1210	1016	1
1019	0	0
1019	0	1
1212	1019	1
1022	0	0
1022	0	1
1214	1022	1
1025	0	0
1025	0	1
1216	1025	1
1028	0	0
1028	0	1
1712	1028	1
1031	0	0
1031	0	1
1713	1031	1
1034	0	0
1034	0	1
1221	1034	1
1037	0	0
1037	0	1
1224	1037	1
1040	0	0
1040	0	1
1226	1040	1
1043	0	0
1043	0	1
1229	1043	1
1046	0	0
1046	0	1
1239	1046	1
1049	0	0
1049	0	1
1242	1049	1
1054	0	1
1055	0	1
1063	0	1
1064	0	1
1067	0	1
1068	0	1
1119	0	1
1120	0	1
1121	0	1
1122	0	1
1128	0	1
1129	0	1
1130	0	1
1131	0	1
1132	0	1
1133	0	1
1148	0	1
1149	0	1
1151	0	1
1152	0	1
1153	0	1
1154	0	1
1155	0	1
1156	0	1
1157	0	1
1159	0	1
1160	0	1
1161	0	1
1163	0	1
1164	0	0
1164	0	1
2266	1164	1
2386	1164	1
1167	0	1
1168	0	0
1168	0	1
2272	1168	1
2427	1168	1
1171	0	0
1171	0	1
2537	1171	1
2540	1171	1
2543	1171	1
2546	1171	1
2558	1171	1
2561	1171	1
2564	1171	1
2567	1171	1
2594	1171	1
2597	1171	1
2600	1171	1
2603	1171	1
2639	1171	1
2642	1171	1
2645	1171	1
2648	1171	1
1188	0	0
1188	0	1
2549	1188	1
2552	1188	1
2555	1188	1
2570	1188	1
2573	1188	1
2576	1188	1
2606	1188	1
2611	1188	1
2614	1188	1
2617	1188	1
2620	1188	1
2651	1188	1
2655	1188	1
2658	1188	1
2661	1188	1
2664	1188	1
1205	0	1
1206	0	1
1207	0	1
1208	0	1
1209	0	1
1210	0	1
1211	0	1
1212	0	1
1213	0	1
1214	0	1
1215	0	1
1216	0	1
1217	0	1
1218	0	1
1219	0	1
1220	0	1
1221	0	1
1222	0	1
1223	0	1
1224	0	1
1225	0	1
1226	0	1
1227	0	1
1228	0	1
1229	0	1
1230	0	1
1231	0	1
1232	0	0
1232	0	1
1387	1232	1
1235	0	0
1235	0	1
1389	1235	1
1238	0	1
1239	0	1
1240	0	1
1241	0	1
1242	0	1
1243	0	0
1243	0	1
1397	1243	1
1246	0	0
1246	0	1
1399	1246	1
1249	0	0
1249	0	1
1345	1249	1
1252	0	0
1252	0	1
2233	1252	1
1255	0	0
1255	0	1
2232	1255	1
1258	0	0
1258	0	1
2025	1258	1
1261	0	0
1261	0	1
2024	1261	1
1264	0	0
1264	0	1
1267	0	1
1309	0	1
1310	0	1
1311	0	1
1312	0	1
1313	0	1
1314	0	1
1315	0	1
1316	0	1
1317	0	1
1318	0	1
1319	0	0
1319	0	1
1852	1319	1
1322	0	1
1327	0	1
1328	0	1
1334	0	0
1334	0	1
1801	1334	1
1345	0	1
1346	0	1
1348	0	1
1349	0	1
1350	0	1
1351	0	1
1352	0	0
1352	0	1
1445	1352	1
1355	0	0
1355	0	1
1443	1355	1
1358	0	0
1358	0	1
1447	1358	1
1361	0	0
1361	0	1
1451	1361	1
1364	0	0
1364	0	1
1455	1364	1
1367	0	0
1367	0	1
1453	1367	1
1370	0	0
1370	0	1
1469	1370	1
1373	0	0
1373	0	1
1457	1373	1
1376	0	0
1376	0	1
1471	1376	1
1379	0	0
1379	0	1
1459	1379	1
1383	0	0
1383	0	1
2897	1383	1
1386	0	1
1387	0	1
1388	0	1
1389	0	1
1390	0	0
1390	0	1
1476	1390	1
1393	0	0
1393	0	1
1462	1393	1
1396	0	1
1397	0	1
1398	0	1
1399	0	1
1409	0	1
1412	0	1
1413	0	1
1416	0	0
1416	0	1
1849	1416	1
1419	0	0
1419	0	1
1848	1419	1
1433	0	1
1434	0	1
1438	0	1
1439	0	1
1440	0	0
1440	0	1
2023	1440	1
1443	0	1
1444	0	1
1445	0	1
1446	0	1
1447	0	1
1448	0	1
1451	0	1
1452	0	1
1453	0	1
1454	0	1
1455	0	1
1456	0	1
1457	0	1
1458	0	1
1459	0	1
1460	0	1
1461	0	1
1462	0	1
1463	0	1
1468	0	1
1469	0	1
1470	0	1
1471	0	1
1472	0	0
1472	0	1
1769	1472	1
1475	0	1
1476	0	1
1478	0	0
1478	0	1
1636	1478	1
1481	0	0
1481	0	1
1568	1481	1
1484	0	0
1484	0	1
1567	1484	1
1487	0	1
1488	0	1
1489	0	1
1490	0	1
1491	0	1
1492	0	1
1493	0	1
1494	0	1
1495	0	1
1496	0	1
1498	0	1
1499	0	1
1500	0	1
1501	0	1
1504	0	1
1510	0	0
1510	0	1
1688	1510	1
1514	0	0
1514	0	1
1517	0	0
1517	0	1
1522	0	0
1522	0	1
1528	0	1
1530	0	1
1531	0	1
1532	0	1
1534	0	0
1534	0	1
2039	1534	1
1537	0	0
1537	0	1
1759	1537	1
1540	0	0
1540	0	1
1594	1540	1
1546	0	0
1546	0	1
1554	0	0
1554	0	1
1557	0	0
1557	0	1
1561	0	0
1561	0	1
1567	0	1
1568	0	1
1569	0	1
1571	0	0
1571	0	1
2037	1571	1
1576	0	0
1576	0	1
1638	1576	1
1588	0	0
1588	0	1
1591	0	1
1593	0	1
1594	0	1
1595	0	1
1596	0	0
1596	0	1
1671	1596	1
1600	0	0
1600	0	1
1746	1600	1
1603	0	0
1603	0	1
1747	1603	1
1606	0	0
1606	0	1
1678	1606	1
1609	0	0
1609	0	1
1680	1609	1
1612	0	0
1612	0	1
1809	1612	1
1615	0	0
1615	0	1
1810	1615	1
1620	0	0
1620	0	1
1623	0	0
1623	0	1
1635	0	1
1636	0	1
1638	0	1
1639	0	1
1640	0	0
1640	0	1
1897	1640	1
1643	0	0
1643	0	1
1885	1643	1
1647	0	0
1647	0	1
1708	1647	1
1651	0	0
1651	0	1
1710	1651	1
1658	0	0
1658	0	1
1720	1658	1
1661	0	0
1661	0	1
1791	1661	1
1664	0	0
1664	0	1
1792	1664	1
1671	0	1
1672	0	1
1675	0	1
1677	0	1
1678	0	1
1679	0	1
1680	0	1
1681	0	1
1682	0	1
1683	0	1
1685	0	0
1685	0	1
1740	1685	1
1688	0	1
1697	0	0
1697	0	1
1762	1697	1
1701	0	0
1701	0	1
1764	1701	1
1706	0	1
1707	0	1
1708	0	1
1709	0	1
1710	0	1
1711	0	1
1712	0	1
1713	0	1
1714	0	0
1714	0	1
1924	1714	1
1717	0	0
1717	0	1
1911	1717	1
1720	0	1
1721	0	1
1723	0	0
1723	0	1
1772	1723	1
1727	0	1
1728	0	1
1730	0	1
1731	0	0
1731	0	1
1784	1731	1
1734	0	0
1734	0	1
1787	1734	1
1740	0	1
1741	0	1
1742	0	0
1742	0	1
1802	1742	1
1746	0	1
1747	0	1
1748	0	0
1748	0	1
1808	1748	1
1751	0	0
1751	0	1
1795	1751	1
1759	0	1
1761	0	1
1762	0	1
1763	0	1
1764	0	1
1768	0	1
1769	0	1
1772	0	1
1773	0	1
1774	0	0
1774	0	1
1823	1774	1
1777	0	0
1777	0	1
1821	1777	1
1783	0	1
1784	0	1
1785	0	1
1786	0	1
1787	0	1
1788	0	0
1788	0	1
1826	1788	1
1791	0	1
1792	0	1
1795	0	1
1796	0	1
1798	0	0
1798	0	1
1858	1798	1
1801	0	1
1802	0	0
1802	0	1
1807	0	1
1808	0	1
1809	0	1
1810	0	1
1812	0	0
1812	0	1
1865	1812	1
1815	0	0
1815	0	1
1855	1815	1
1818	0	0
1818	0	1
2869	1818	1
1821	0	1
1822	0	1
1823	0	1
1824	0	1
1825	0	1
1826	0	1
1827	0	1
1830	0	0
1830	0	1
1889	1830	1
1837	0	1
1838	0	0
1838	0	1
1896	1838	1
1841	0	0
1841	0	1
1882	1841	1
1848	0	1
1849	0	1
1852	0	1
1855	0	1
1856	0	1
1857	0	1
1858	0	0
1858	0	1
1864	0	1
1865	0	1
1866	0	0
1866	0	1
2868	1866	1
1869	0	0
1869	0	1
1921	1869	1
1872	0	0
1872	0	1
1919	1872	1
1875	0	0
1875	0	1
2036	1875	1
1879	0	0
1879	0	1
1882	0	1
1883	0	1
1885	0	1
1889	0	0
1889	0	1
1895	0	1
1896	0	1
1897	0	1
1898	0	0
1898	0	1
2020	1898	1
1902	0	0
1902	0	1
2870	1902	1
1910	0	1
1911	0	1
1912	0	1
1915	0	1
1919	0	1
1920	0	1
1921	0	1
1922	0	1
1923	0	1
1924	0	1
1927	0	0
1927	0	1
1977	1927	1
1930	0	0
1930	0	1
1975	1930	1
1933	0	0
1933	0	1
2875	1933	1
1937	0	1
1938	0	1
1941	0	1
1942	0	1
1944	0	0
1944	0	1
2000	1944	1
1947	0	0
1947	0	1
2003	1947	1
1950	0	0
1950	0	1
2006	1950	1
1953	0	0
1953	0	1
2004	1953	1
1958	0	0
1958	0	1
2014	1958	1
1961	0	0
1961	0	1
2016	1961	1
1965	0	0
1965	0	1
2827	1965	1
1968	0	0
1968	0	1
2828	1968	1
1975	0	1
1976	0	1
1977	0	1
1978	0	1
1980	0	0
1980	0	1
1985	0	1
1987	0	0
1987	0	1
2022	1987	1
1999	0	1
2000	0	1
2002	0	1
2003	0	1
2004	0	1
2005	0	1
2006	0	1
2007	0	1
2008	0	1
2009	0	1
2012	0	1
2013	0	1
2014	0	1
2015	0	1
2016	0	1
2018	0	1
2019	0	1
2020	0	1
2021	0	1
2022	0	1
2023	0	1
2024	0	1
2025	0	1
2027	0	0
2027	0	1
2030	0	0
2030	0	1
2104	2030	1
2129	2030	1
2033	0	0
2033	0	1
2119	2033	1
2143	2033	1
2036	0	1
2037	0	1
2039	0	1
2040	0	1
2042	0	0
2042	0	1
2047	0	1
2052	0	0
2052	0	1
2866	2052	1
2055	0	0
2055	0	1
2867	2055	1
2060	0	1
2061	0	1
2062	0	0
2062	0	1
2067	0	1
2068	0	0
2068	0	1
2104	2068	1
2119	2068	1
2071	0	0
2071	0	1
2129	2071	1
2143	2071	1
2076	0	1
2077	0	1
2078	0	0
2078	0	1
2081	0	0
2081	0	1
2086	0	0
2086	0	1
2340	2086	1
2361	2086	1
2089	0	0
2089	0	1
2353	2089	1
2375	2089	1
2104	0	0
2104	0	1
2537	2104	1
2546	2104	1
2558	2104	1
2567	2104	1
2600	2104	1
2617	2104	1
2627	2104	1
2628	2104	1
2629	2104	1
2632	2104	1
2633	2104	1
2634	2104	1
2645	2104	1
2661	2104	1
2119	0	0
2119	0	1
2543	2119	1
2549	2119	1
2564	2119	1
2570	2119	1
2597	2119	1
2614	2119	1
2631	2119	1
2642	2119	1
2658	2119	1
2129	0	0
2129	0	1
2540	2129	1
2555	2129	1
2561	2129	1
2576	2129	1
2594	2129	1
2606	2129	1
2611	2129	1
2620	2129	1
2630	2129	1
2639	2129	1
2651	2129	1
2655	2129	1
2664	2129	1
2143	0	0
2143	0	1
2552	2143	1
2573	2143	1
2603	2143	1
2648	2143	1
2148	0	0
2148	0	1
2216	2148	1
2151	0	0
2151	0	1
2214	2151	1
2196	0	0
2196	0	1
2224	2196	1
2199	0	0
2199	0	1
2222	2199	1
2202	0	0
2202	0	1
2228	2202	1
2205	0	0
2205	0	1
2226	2205	1
2214	0	1
2215	0	1
2216	0	1
2217	0	1
2222	0	1
2223	0	1
2224	0	1
2225	0	1
2226	0	1
2227	0	1
2228	0	1
2229	0	1
2230	0	1
2231	0	1
2232	0	1
2233	0	1
2234	0	1
2235	0	1
2237	0	0
2237	0	1
2241	0	0
2241	0	1
2266	2241	1
2245	0	0
2245	0	1
2272	2245	1
2250	0	1
2253	0	1
2256	0	1
2257	0	0
2257	0	1
2340	2257	1
2353	2257	1
2260	0	0
2260	0	1
2361	2260	1
2375	2260	1
2263	0	0
2263	0	1
2385	2263	1
2386	2263	1
2266	0	0
2266	0	1
2269	0	0
2269	0	1
2426	2269	1
2427	2269	1
2272	0	0
2272	0	1
2279	0	0
2279	0	1
2384	2279	1
2800	2279	1
2286	0	0
2286	0	1
2537	2286	1
2540	2286	1
2543	2286	1
2546	2286	1
2558	2286	1
2561	2286	1
2564	2286	1
2567	2286	1
2594	2286	1
2639	2286	1
2297	0	0
2297	0	1
2549	2297	1
2552	2297	1
2555	2297	1
2570	2297	1
2573	2297	1
2576	2297	1
2597	2297	1
2600	2297	1
2603	2297	1
2606	2297	1
2627	2297	1
2642	2297	1
2645	2297	1
2648	2297	1
2651	2297	1
2315	0	0
2315	0	1
2537	2315	1
2540	2315	1
2543	2315	1
2546	2315	1
2549	2315	1
2558	2315	1
2561	2315	1
2564	2315	1
2567	2315	1
2570	2315	1
2326	0	0
2326	0	1
2552	2326	1
2555	2326	1
2573	2326	1
2576	2326	1
2611	2326	1
2614	2326	1
2617	2326	1
2620	2326	1
2628	2326	1
2655	2326	1
2658	2326	1
2661	2326	1
2664	2326	1
2340	0	0
2340	0	1
2540	2340	1
2543	2340	1
2561	2340	1
2564	2340	1
2603	2340	1
2627	2340	1
2628	2340	1
2630	2340	1
2631	2340	1
2633	2340	1
2634	2340	1
2648	2340	1
2353	0	0
2353	0	1
2546	2353	1
2567	2353	1
2606	2353	1
2620	2353	1
2632	2353	1
2651	2353	1
2664	2353	1
2361	0	0
2361	0	1
2537	2361	1
2552	2361	1
2558	2361	1
2573	2361	1
2594	2361	1
2597	2361	1
2611	2361	1
2614	2361	1
2629	2361	1
2639	2361	1
2642	2361	1
2655	2361	1
2658	2361	1
2375	0	0
2375	0	1
2549	2375	1
2555	2375	1
2570	2375	1
2576	2375	1
2600	2375	1
2617	2375	1
2645	2375	1
2661	2375	1
2384	0	0
2385	0	1
2386	0	0
2386	0	1
2611	2386	1
2614	2386	1
2617	2386	1
2620	2386	1
2628	2386	1
2629	2386	1
2630	2386	1
2631	2386	1
2632	2386	1
2633	2386	1
2655	2386	1
2658	2386	1
2661	2386	1
2664	2386	1
2426	0	1
2427	0	0
2427	0	1
2594	2427	1
2597	2427	1
2600	2427	1
2603	2427	1
2606	2427	1
2627	2427	1
2629	2427	1
2630	2427	1
2631	2427	1
2632	2427	1
2634	2427	1
2639	2427	1
2642	2427	1
2645	2427	1
2648	2427	1
2651	2427	1
2537	0	0
2537	0	1
2745	2537	1
2747	2537	1
2540	0	0
2540	0	1
2745	2540	1
2747	2540	1
2543	0	0
2543	0	1
2745	2543	1
2747	2543	1
2546	0	0
2546	0	1
2745	2546	1
2747	2546	1
2549	0	0
2549	0	1
2746	2549	1
2750	2549	1
2552	0	0
2552	0	1
2746	2552	1
2750	2552	1
2555	0	0
2555	0	1
2746	2555	1
2750	2555	1
2558	0	0
2558	0	1
2669	2558	1
2561	0	0
2561	0	1
2671	2561	1
2564	0	0
2564	0	1
2673	2564	1
2567	0	0
2567	0	1
2675	2567	1
2570	0	0
2570	0	1
2682	2570	1
2573	0	0
2573	0	1
2688	2573	1
2576	0	0
2576	0	1
2690	2576	1
2594	0	0
2594	0	1
2745	2594	1
2747	2594	1
2597	0	0
2597	0	1
2745	2597	1
2747	2597	1
2600	0	0
2600	0	1
2745	2600	1
2747	2600	1
2603	0	0
2603	0	1
2745	2603	1
2747	2603	1
2606	0	0
2606	0	1
2746	2606	1
2750	2606	1
2611	0	0
2611	0	1
2746	2611	1
2750	2611	1
2614	0	0
2614	0	1
2746	2614	1
2750	2614	1
2617	0	0
2617	0	1
2746	2617	1
2750	2617	1
2620	0	0
2620	0	1
2746	2620	1
2750	2620	1
2627	0	1
2628	0	1
2629	0	1
2630	0	1
2631	0	1
2632	0	1
2633	0	1
2634	0	1
2639	0	0
2639	0	1
2724	2639	1
2642	0	0
2642	0	1
2726	2642	1
2645	0	0
2645	0	1
2728	2645	1
2648	0	0
2648	0	1
2730	2648	1
2651	0	0
2651	0	1
2732	2651	1
2655	0	0
2655	0	1
2735	2655	1
2658	0	0
2658	0	1
2737	2658	1
2661	0	0
2661	0	1
2739	2661	1
2664	0	0
2664	0	1
2741	2664	1
2669	0	1
2670	0	1
2671	0	1
2672	0	1
2673	0	1
2674	0	1
2675	0	1
2676	0	1
2682	0	1
2683	0	1
2688	0	1
2689	0	1
2690	0	1
2691	0	1
2710	0	1
2720	0	1
2721	0	1
2722	0	1
2723	0	1
2724	0	1
2725	0	1
2726	0	1
2727	0	1
2728	0	1
2729	0	1
2730	0	1
2731	0	1
2732	0	1
2733	0	1
2734	0	1
2735	0	1
2736	0	1
2737	0	1
2738	0	1
2739	0	1
2740	0	1
2741	0	1
2742	0	1
2743	0	1
2744	0	1
2745	0	1
2746	0	1
2747	0	0
2747	0	1
2788	2747	1
2789	2747	1
2750	0	0
2750	0	1
2788	2750	1
2789	2750	1
2753	0	0
2753	0	1
2754	0	0
2754	0	1
2755	0	0
2755	0	1
2756	0	0
2756	0	1
2757	0	1
2758	0	1
2759	0	1
2760	0	1
2761	0	1
2762	0	0
2762	0	1
2763	0	1
2764	0	1
2765	0	1
2766	0	1
2767	0	0
2767	0	1
2768	0	0
2768	0	1
2773	0	0
2773	0	1
2807	2773	1
2776	0	0
2776	0	1
2809	2776	1
2779	0	0
2779	0	1
2780	0	0
2780	0	1
2781	0	0
2781	0	1
2782	0	0
2782	0	1
2783	0	0
2783	0	1
2784	0	0
2784	0	1
2785	0	0
2785	0	1
2786	0	0
2786	0	1
2787	0	0
2787	0	1
2788	0	1
2789	0	0
2789	0	1
2812	2789	1
2815	2789	1
2818	2789	1
2821	2789	1
2824	2789	1
2829	2789	1
2800	0	0
2807	0	1
2808	0	1
2809	0	1
2810	0	1
2811	0	0
2811	0	1
2812	0	0
2812	0	1
2850	2812	1
2815	0	0
2815	0	1
2851	2815	1
2818	0	0
2818	0	1
2852	2818	1
2821	0	0
2821	0	1
2853	2821	1
2824	0	0
2824	0	1
2854	2824	1
2827	0	1
2828	0	1
2829	0	0
2829	0	1
2863	2829	1
2843	0	0
2843	0	1
2871	2843	1
2846	0	0
2846	0	1
2873	2846	1
2850	0	1
2851	0	1
2852	0	1
2853	0	1
2854	0	1
2857	0	1
2858	0	1
2859	0	1
2860	0	1
2861	0	1
2862	0	1
2863	0	1
2866	0	1
2867	0	1
2868	0	1
2869	0	1
2870	0	1
2871	0	1
2872	0	1
2873	0	1
2874	0	1
2875	0	1
2876	0	1
2877	0	1
2878	0	1
2879	0	1
2880	0	1
2881	0	1
2882	0	1
2883	0	0
2883	0	1
2895	2883	1
2886	0	0
2886	0	1
2887	0	0
2887	0	1
2888	0	0
2888	0	1
2889	0	0
2889	0	1
2890	0	0
2890	0	1
2891	0	0
2891	0	1
2892	0	0
2892	0	1
2895	0	1
2896	0	1
2897	0	1
2898	0	1
2899	0	0
2899	0	1

Circuit processing completed. c1908.isc

